DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2022-03-23                19:47:52.367              81.49157832               1955.797880               1648064872.367            0                         899                       1.9832088601E+00          1.9884891584E+00          4.4327466436E+02          4.4453415104E+02          2.4361764074E-01          7.3771845412E+02          3.9329829993E+01          -1.3313406540E+00         4.3363616943E+01          1.9002261737E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:47:57.701              81.49164007               1955.799362               1648064877.702            0                         899                       1.9686648132E+00          1.9743046380E+00          4.4328629376E+02          4.4464152902E+02          2.6207461413E-01          7.3770852762E+02          3.9332951274E+01          -1.3308448334E+00         4.3363616943E+01          1.9003983643E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:48:03.282              81.49170466               1955.800912               1648064883.283            0                         899                       1.9686976225E+00          1.9743375854E+00          4.4386673796E+02          4.4522375839E+02          2.6207665680E-01          7.3770389259E+02          3.9334932896E+01          -1.4389167558E+00         4.3363616943E+01          1.8989455558E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:48:08.619              81.49176644               1955.802394               1648064888.620            0                         899                       1.9756800141E+00          1.9814371274E+00          4.4387795668E+02          4.4525830829E+02          2.6656184171E-01          7.3768908408E+02          3.9337940191E+01          -1.3357601032E+00         4.3363616943E+01          1.9002266726E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:48:13.473              81.49182260               1955.803743               1648064893.473            0                         899                       1.9757153909E+00          1.9814726556E+00          4.4289825994E+02          4.4427557651E+02          2.6656407364E-01          7.3770663149E+02          3.9340068943E+01          -1.3519827459E+00         4.3363616943E+01          1.9002400771E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:48:19.032              81.49188696               1955.805287               1648064899.033            0                         899                       1.9676051327E+00          1.9728637768E+00          4.4291017306E+02          4.4417340311E+02          2.4454015470E-01          7.3769969976E+02          3.9343269045E+01          -1.3528343179E+00         4.3363616943E+01          1.9001954325E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:48:24.196              81.49194671               1955.806721               1648064904.196            0                         899                       1.9676494034E+00          1.9729082213E+00          4.4254836520E+02          4.4381057665E+02          2.4454272809E-01          7.3769320780E+02          3.9345944487E+01          -1.3583640271E+00         4.3363616943E+01          1.9003103660E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:48:29.466              81.49200771               1955.808185               1648064909.466            0                         899                       1.9656699489E+00          1.9708549430E+00          4.4255714232E+02          4.4380290974E+02          2.4136100724E-01          7.3767694617E+02          3.9348304041E+01          -1.3379698171E+00         4.3363616943E+01          1.9003823590E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:48:34.826              81.49206976               1955.809674               1648064914.827            0                         899                       1.9657143337E+00          1.9708994998E+00          4.4265572301E+02          4.4390178112E+02          2.4136355641E-01          7.3770005101E+02          3.9350989184E+01          -1.3340462415E+00         4.3363616943E+01          1.9005510090E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-23                19:48:40.538              81.49213586               1955.811261               1648064920.538            0                         899                       1.9690899252E+00          1.9748859485E+00          4.4266777237E+02          4.4405830543E+02          2.6925365385E-01          7.3769653159E+02          3.9354227685E+01          -1.3339600081E+00         4.3363616943E+01          1.9005665242E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
