DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2022-03-22                20:19:36.279              80.51361434               1932.326744               1647980376.279            2                         899                       1.9539755754E+00          2.0096874374E+00          6.8996591991E+02          7.1099593031E+02          2.5432711090E+00          7.3896290922E+02          3.4817649841E+01          -1.3493418938E+00         3.8632102966E+01          1.9046198093E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:19:39.282              80.51364911               1932.327579               1647980379.283            2                         899                       1.9539841093E+00          2.0096963296E+00          6.9534584738E+02          7.1653988060E+02          2.5432762103E+00          7.3896743067E+02          3.4818163588E+01          -1.2990139486E+00         3.8632102966E+01          1.9049365568E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:19:42.380              80.51368495               1932.328439               1647980382.380            2                         899                       1.9554155146E+00          2.0103321606E+00          6.9535384244E+02          7.1622957139E+02          2.5061651500E+00          7.3896619905E+02          3.4819541931E+01          -1.2884719088E+00         3.8632102966E+01          1.9045458800E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:19:45.627              80.51372253               1932.329341               1647980385.627            2                         899                       1.9554400510E+00          2.0103577114E+00          7.0363950405E+02          7.2476410832E+02          2.5061795921E+00          7.3897381794E+02          3.4821017891E+01          -1.3112914475E+00         3.8632102966E+01          1.9049329492E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:19:48.892              80.51376034               1932.330248               1647980388.893            0                         899                       1.9537226531E+00          2.0072640095E+00          7.0364651744E+02          7.2425908245E+02          2.4471375078E+00          7.3897375084E+02          3.4822213129E+01          -1.3522306791E+00         3.8632102966E+01          1.9047609696E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:19:51.868              80.51379478               1932.331075               1647980391.869            0                         899                       1.9537436727E+00          2.0072858769E+00          7.1089744504E+02          7.3172252407E+02          2.4471495997E+00          7.3897887335E+02          3.4823478699E+01          -1.3383794391E+00         3.8632102966E+01          1.9047302347E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:19:54.937              80.51383030               1932.331927               1647980394.938            2                         899                       1.9579863188E+00          2.0144612745E+00          7.1090465086E+02          7.3282515620E+02          2.5719971194E+00          7.3895922043E+02          3.4824694551E+01          -1.3206046433E+00         3.8632102966E+01          1.9048721440E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:19:57.982              80.51386553               1932.332773               1647980397.982            2                         899                       1.9579985920E+00          2.0144740689E+00          7.1740407963E+02          7.3952505830E+02          2.5720045231E+00          7.3896884499E+02          3.4825431824E+01          -1.3193111199E+00         3.8632102966E+01          1.9045718515E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:20:00.842              80.51389865               1932.333567               1647980400.843            2                         899                       1.9556385008E+00          2.0106547835E+00          7.1741531939E+02          7.3899005806E+02          2.5103092913E+00          7.3895731743E+02          3.4827311585E+01          -1.3339276314E+00         3.8632102966E+01          1.9045680052E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-22                20:20:04.006              80.51393527               1932.334446               1647980404.007            2                         899                       1.9556533189E+00          2.0106702153E+00          7.2364945933E+02          7.4541175449E+02          2.5103180268E+00          7.3896180048E+02          3.4828202860E+01          -1.3247976998E+00         3.8632102966E+01          1.9050510255E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
