DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2022-03-08                22:00:52.667              66.58394291               1598.014630               1646776852.667            0                         899                       2.0030459419E+00          2.0122343641E+00          5.5379278433E+02          5.5650412436E+02          4.1892462007E-01          7.4410545541E+02          2.9488348285E+01          -1.1809282216E+00         3.1161283493E+01          1.9072801022E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:00:57.512              66.58399898               1598.015976               1646776857.512            0                         899                       2.0007895529E+00          2.0099054105E+00          5.5379954572E+02          5.5649253407E+02          4.1609779800E-01          7.4411077477E+02          2.9489787260E+01          -1.1183659194E+00         3.1161283493E+01          1.9073263863E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:01:02.427              66.58405588               1598.017341               1646776862.428            0                         899                       2.0008098135E+00          2.0099258050E+00          5.5282545403E+02          5.5551371787E+02          4.1609968649E-01          7.4410677272E+02          2.9490961075E+01          -1.1357743211E+00         3.1161283493E+01          1.9067226006E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:01:07.328              66.58411259               1598.018702               1646776867.328            0                         899                       2.0029058838E+00          2.0125528271E+00          5.5283285264E+02          5.5567480214E+02          4.3976021780E-01          7.4410521046E+02          2.9492538288E+01          -1.1828900015E+00         3.1161283493E+01          1.9063595374E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:01:12.358              66.58417082               1598.020100               1646776872.359            0                         899                       2.0029361091E+00          2.0125832636E+00          5.4976184219E+02          5.5258802376E+02          4.3976319207E-01          7.4410051884E+02          2.9494287491E+01          -1.1964609970E+00         3.1161283493E+01          1.9066335868E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:01:17.424              66.58422944               1598.021507               1646776877.424            0                         899                       2.0035978011E+00          2.0125613503E+00          5.4976873902E+02          5.5239376049E+02          4.0860566257E-01          7.4411279378E+02          2.9495765673E+01          -1.1137847971E+00         3.1161283493E+01          1.9077191713E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:01:22.292              66.58428579               1598.022859               1646776882.292            0                         899                       2.0036218816E+00          2.0125855871E+00          5.5171320883E+02          5.5434752896E+02          4.0860786353E-01          7.4410991057E+02          2.9497158771E+01          -1.1365827448E+00         3.1161283493E+01          1.9073848421E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:01:27.262              66.58434331               1598.024239               1646776887.262            0                         899                       2.0021997372E+00          2.0116031583E+00          5.5172049178E+02          5.5448607952E+02          4.2886151805E-01          7.4411148253E+02          2.9498714359E+01          -1.0974759219E+00         3.1161283493E+01          1.9077115520E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:01:32.368              66.58440241               1598.025658               1646776892.368            0                         899                       2.0022271826E+00          2.0116307906E+00          5.5438621822E+02          5.5716518550E+02          4.2886415288E-01          7.4411274527E+02          2.9500303294E+01          -1.1066274098E+00         3.1161283493E+01          1.9074873640E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-08                22:01:37.661              66.58446367               1598.027128               1646776897.661            0                         899                       2.0033173276E+00          2.0130354156E+00          5.5439502286E+02          5.5726543818E+02          4.4289718073E-01          7.4411649186E+02          2.9502175173E+01          -1.1195408595E+00         3.1161283493E+01          1.9076085173E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
