UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,p.val.lim,MDF.lim,warn.nb.obs
44638_MI_Soil_1,4.960881291465231,2018.1136016453777,2800.653764021139,1.0189325030934393,8.338134747742343,9.728550655219665,1550.2105202906666,0.01519548817036444,0.30630622418857245,0.9980522543232649,9.858504307950186e-283,5.765868481854479,1998.2110915183234,4898.717036855633,1.1842715960228756,2.758966919148341,3.4310969602743757,1116.6562351504313,0.02314421671854011,0.4014003578364005,0.9997577287153949,4.0829828255537425e-4,2002.9722594,2783.8323129,6.331215250883186e-4,0.1,4.86870452792917,209,10.189325030934395,1,1.1622669729618726,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),5.765868481854479,HM,,0,4,0.1,0.1,0.006917144638660747,2,0.5,1,0.05,6.3e-4,60
44638_MI_Soil_10,2.20537897887969,1952.4206137294939,2049.9079099502737,0.4555481131812142,2.7536158391853127,3.236481127889812,167.68125136122987,0.04592286552490014,2.0823117461756384,0.9871534721300521,3.415401146189846e-29,2.233935798385401,1952.2124126909564,5686.516610574649,0.46144687496722325,2.7588719102135832,3.243531710387435,170.46574235070824,0.18299632146852116,8.19165535557394,0.9870978365078229,1.235697068355424e-4,1951.7591293,2047.2225595000002,0.0022516999520249678,0.1,4.841154896853681,31,4.555481131812142,1,1.0129487130235628,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.233935798385401,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.01796053020267749,2,0.5,1,0.05,0.0023,60
44638_MI_Soil_2,6.633237688548143,1971.846179348241,2217.0928626476452,1.3624815738855782,3.405521218676839,3.7556401060915756,198.72800255761112,0.05934502590091963,0.8946615316284382,0.9972857437297357,3.812856199273688e-44,6.736417369503082,1971.213603223244,10024.7689665887,1.3836749067195877,3.42235386554764,3.7539608828375663,201.25583691636652,0.24143953253526243,3.584094026422719,0.9972882775589631,1.7180920032085946e-4,1972.1162951,2211.8091262,0.0026897774427630744,0.1,4.868497171401164,35,13.624815738855778,1,1.0155549500559993,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),6.736417369503082,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.016903085094570332,2,0.5,1,0.05,0.0027,60
44638_MI_Soil_3,4.378176240115703,1977.0350172625485,2274.700175537295,0.8992905083829197,4.123051829558412,5.076886558156814,365.5854971454609,0.033592554647935126,0.767272782217816,0.9965969155856863,2.923538569428109e-72,5.154361486953451,1968.9265933284994,3010.2879969005694,1.0587212820535552,2.690943902171257,3.25707513536549,315.51337985888296,0.0952800109138823,1.8485317949672702,0.9985993379635917,0.0010166703686366112,1966.8957145,2261.4692768,0.0014664090979217403,0.1,4.868478205100177,59,8.992905083829196,1,1.1772850621511834,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),5.154361486953451,HM,SE | nb.obs,1,3,0.1,0.1,0.013018891098082389,2,0.5,1,0.05,0.0015,60
44638_MI_Soil_4,5.60362420217869,1940.16682636498,2555.734442941575,1.15491110051894,9.301362605502565,10.672043406881844,748.4222727362437,0.0341565179591657,0.6095433370761308,0.9964088409133655,2.216510087878832e-119,5.638530164549983,1939.5040321929287,46432.20627856828,1.1621052452300056,9.55312712562554,10.932924598485677,755.3307130157106,0.14025300714834452,2.4874036859841517,0.9962326483347089,2.611900798461118e-5,1958.0343324,2561.7503059,9.086135094310153e-4,0.1,4.851996140361622,98,11.549111005189399,1,1.006229176174541,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),5.60362420217869,LM,RMSE | MAE | SE | AICc,4,0,0.1,0.1,0.010101525445522109,2,0.5,1,0.05,9.1e-4,60
44638_MI_Soil_5,2.5358229265805137,1960.3319263785108,2068.0325985844693,0.5228187971163032,1.8858473931652384,2.3218282324608435,187.57014184926035,0.030109106601432928,1.1873505159145405,0.994531072897847,8.243180483145801e-45,2.5602344708408724,1960.1603996453314,7308.4797041308575,0.527851803984477,1.8977190430052246,2.3426989383480237,190.76223237362834,0.12091801781943609,4.722927497328879,0.9944331077165803,9.869489346714555e-5,1960.8223103999999,2067.0341717,0.0023431353979409776,0.1,4.850290273737823,40,5.228187971163032,1,1.0096266754292962,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.5602344708408724,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.015811388300841896,2,0.5,1,0.05,0.0023,60
44638_MI_Soil_6,2.7081703260766594,1946.3298385760656,2060.2704207804823,0.5585322657079255,1.8070755405513605,2.1342237180961674,159.16709964640876,0.02974659880943719,1.0984020658896756,0.9959142115099591,3.2533953202395664e-41,2.7865183171113186,1945.8052274487607,3984.3043663192643,0.5746907327455758,1.777175352950722,2.1183328221821465,161.20308688487742,0.11903014832429354,4.27164420895276,0.9959748285151714,2.819185555624035e-4,1944.5929513,2055.3198132,0.002365232551019667,0.1,4.848726729590317,35,5.585322657079254,1,1.0289302302297072,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.7865183171113186,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.016903085094570332,2,0.5,1,0.05,0.0024,60
44638_MI_Soil_7,1.8606828567793952,1979.3771814609618,2146.3801478814185,0.38391486533438374,2.03303480222828,2.6144158849458528,301.53121822025287,0.012835101092135814,0.6898059519047613,0.9971056867655754,4.39200078213222e-78,2.0633654331060276,1976.5461266549935,2848.875134180058,0.4257343799886699,1.8081895814393316,2.225368141283698,283.84050498071366,0.046029941018932506,2.230818655793931,0.9979029928274102,4.8804336014979683e-4,1976.374733,2144.0377860000003,0.0011116061440935275,0.1,4.84660278824778,62,3.8391486533438375,1,1.108929136197584,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.0633654331060276,HM,,0,4,0.1,0.1,0.01270001270001905,2,0.5,1,0.05,0.0011,60
44638_MI_Soil_8,1.211344140250755,1995.2371452665138,2056.7559296263425,0.250076359186295,2.769778553344218,3.22773840239587,193.28185729284974,0.03672600545959437,3.031839114852356,0.9688028337370062,2.114737201519152e-27,1.9011447860968897,1990.113780418384,2091.7216802098033,0.3924824916350368,1.9827272844848443,2.367133849806381,173.49484813156155,0.14953672541612867,7.865614786927002,0.9832210754754482,0.0038627163088768225,1990.2783296999999,2056.6176482,0.0019610919258510077,0.1,4.843897056851988,36,2.5007635918629494,1,1.5694505986575724,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),1.9011447860968897,HM,SE | nb.obs,1,3,0.1,0.1,0.016666666666666666,2,0.5,1,0.05,0.002,60
44638_MI_Soil_9,2.1927661075778735,1971.1603538959087,2032.7505232316903,0.4528688921748658,2.291928144778503,2.7329333468707935,99.7239339603383,0.07835585858938761,3.573379683250367,0.9775040548940918,1.1651625787605371e-15,2.1996716826569718,1971.126907211259,9240.911817530274,0.4542950908583889,2.3045461703926726,2.746626491675803,103.17099739543139,0.30581982281877723,13.9029758499859,0.9772808857970313,6.249085722103619e-5,1974.7226966,2034.9057683999997,0.003534266164595744,0.1,4.841944645496169,19,4.528688921748658,1,1.0031492529254413,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),2.1996716826569718,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.022941573387056175,2,0.5,1,0.05,0.0035,60
44851_SRS6_Soil_41,7.151524882312733,2027.522956638805,2264.242301496226,1.239368297682832,4.455237394940858,5.431021674966859,398.40107086686777,0.07144309948241541,0.9989911334729413,0.993849942513982,2.2604743049682633e-69,7.191500152430889,2027.2991990288072,20627.95104949116,1.2462960625009736,4.52454782929807,5.513629685750036,402.5860274367198,0.28967658348923875,4.028041122843077,0.9936630568093934,6.700281648839069e-5,2038.0406167,2272.5644616,0.0030053637404112627,0.1,5.770298381589624,63,12.39368297682832,1,1.0055897547412613,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),7.151524882312733,LM,RMSE | SE | AICc,3,1,0.1,0.1,0.01259881576697424,2,0.5,1,0.05,0.003,60
44851_SRS6_Soil_42,1.3497660905160438,2081.7008628431727,2123.8053114106497,0.2339136031526511,1.8708446807490506,2.514226305996437,296.68584664801136,0.03553820199013884,2.6329156021805113,0.9594019273417788,1.1466164164033163e-43,2.035208082792962,2078.478641445945,2152.4369473779147,0.35270026351713435,1.6420793984759199,2.11821265655926,277.7211406765292,0.161312509646734,7.926094192067142,0.97118386024594,0.004768906738366399,2072.8606691,2120.9361727,0.0031880451234185376,0.1,5.770361673387552,62,2.339136031526511,1,1.5078227976633045,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.035208082792962,HM,SE | Intercept,1,3,0.1,0.1,0.01270001270001905,2,0.5,1,0.05,0.0032,60
44851_SRS6_Soil_43,8.34793115060769,2044.1351685040129,2291.51699517222,1.4466773489368836,7.689768179252963,8.758171663987094,429.92959649742903,0.13368714852069022,1.6014404779914653,0.9853395645987295,3.5080280673028913e-54,12.170748828746305,2026.7574994783236,2488.6079212241148,2.1091628970688943,3.8934625843320823,4.740553684630475,359.801652577544,0.38214238899520225,3.1398428672902483,0.9957048523246539,0.004566766203430699,2035.4215769000002,2282.8958985,0.0033548934369804066,0.1,5.770416711606299,59,14.466773489368837,1,1.4579359375598504,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),12.170748828746305,HM,SE | nb.obs,1,3,0.1,0.1,0.013018891098082389,2,0.5,1,0.05,0.0034,60
44851_SRS6_Soil_44,11.459047292477305,4081.8024784276486,4276.416099666118,1.9858532779435631,6.565350397508624,7.994303926810698,237.6736618079348,0.2835615867751313,2.474565114687024,0.9807699256915166,2.210944732119399e-28,15.478073711098492,4071.551727512285,4493.092703972728,2.6823506903244514,5.067753696121269,6.476377279923265,226.3771599112635,1.1374506025322626,7.348786572302328,0.9873792857711741,0.0063632027255034,4067.9754608999997,4262.6807855,0.0058286255955992735,0.1,5.7703393396432805,33,19.85853277943563,1,1.3507295428704287,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),15.478073711098492,HM,SE | nb.obs,1,3,0.1,0.1,0.017407765595569787,2,0.5,1,0.05,0.0058,60
44851_SRS6_Soil_45,11.601727548163938,2172.3721231344375,2528.239075241453,2.0105477520170374,4.877774434207908,6.235992610964054,383.36049518639527,0.0924222500697096,0.7966248964735957,0.9963955253840445,2.5292692348596385e-70,11.77509475300089,2171.5067003283975,14132.653040777772,2.040591815930051,4.8111285454182555,6.236056892369039,385.6719634596737,0.36947527918867495,3.1377690535739764,0.9963955438690786,1.706016930023939e-4,2190.8555381,2525.5642912999997,0.0032418153006919517,0.1,5.770431235231674,58,20.10547752017037,1,1.0149432232499191,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),11.77509475300089,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.013130643285972255,2,0.5,1,0.05,0.0032,60
44851_SRS6_Soil_46,3.218737267115902,2723.7125137761295,2851.0276689723764,0.5559613764028243,3.3304506868740407,4.285199638080575,202.23918584239976,0.06377919247325643,1.9814973133984546,0.9872038795851037,4.4458351282513467e-32,3.2471965271574565,2723.5367270459674,9787.763085158405,0.5608770461425561,3.3343125023981,4.302600294302297,205.094060651158,0.2561631236151648,7.8887471538227425,0.9870998275232332,7.939681115943493e-5,2737.1741558,2855.4388672,0.0025171730359351214,0.1,5.789497982650779,34,5.559613764028244,1,1.0088417468341724,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),3.2471965271574565,HM,SE | AICc | Intercept | nb.obs,2,2,0.1,0.1,0.017149858514250885,2,0.5,1,0.05,0.0025,60
44851_SRS6_Soil_47,17.580699184840515,2053.6466552550974,2580.7333956180682,3.046744163947808,5.444958654040504,6.424786126797208,360.6230025835803,0.10089092946340875,0.573873248172092,0.9982575320825732,1.251431902267649e-73,18.244969511578415,2050.440627335937,9373.82757212643,3.161862551447296,5.33678794534935,6.238121239734508,359.7750259131586,0.3987716485962959,2.1856525895712346,0.9983573120831404,4.3174866701485614e-4,2055.001241,2564.4209155,0.0033162778239765795,0.1,5.7703234137192485,54,30.467441639478086,1,1.0377840676160757,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),18.244969511578415,HM,SE | nb.obs,1,3,0.1,0.1,0.013608276348795434,2,0.5,1,0.05,0.0033,60
44851_SRS6_Soil_48,114.57677361474411,3418.072122795061,4331.65955349383,19.860596319538445,92.97654655666449,106.14100297841087,120.30672528251421,15.723253599239253,13.722897846737702,0.866892260166251,1.6457876896926074e-4,146.9711802499161,3382.351243039025,5655.455455339034,25.47580272564148,89.85802691379715,104.47779597517203,127.22243585987255,72.49603859605752,49.326703693052025,0.8710311166917487,0.01120749439809631,3391.6483869,4444.0186435,0.012274574512812915,0.1,5.76905002102207,9,198.60596319538448,1,1.2827310074561513,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),146.9711802499161,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.03333333333333333,2,0.5,1,0.05,0.012,60
44851_SRS6_Soil_49,3.3165066794880698,3918.963723458804,4019.5467177840997,0.5747599675731179,3.9148850937158084,4.716261105279881,185.1203697340326,0.09948318766066917,2.999637789845345,0.9745475448432334,4.429750220870104e-24,3.3377940064440113,3918.855820888318,10958.107839636386,0.578449121412785,3.9387544601774302,4.731543912210572,187.9914054570016,0.39354236625491823,11.790492927218923,0.9743837453124199,8.217479923607881e-5,3924.8565071,4019.6296538,0.0032785491361208203,0.1,5.770246479572643,30,5.747599675731178,1,1.006418599150606,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),3.3377940064440113,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.018257418583505537,2,0.5,1,0.05,0.0033,60
44851_SRS6_Soil_50,14.419213459874772,5206.598221316787,5648.875655476197,2.4987425658723685,16.73910833468035,20.464910722525058,229.02537117749046,0.4662276505443425,3.233377824953786,0.9754978207568721,3.050668122195648e-20,16.178493000254846,5198.1383295606565,7324.4607710185,2.803612639753239,16.50887286512316,19.993238709540105,230.71663425394883,1.9551668906651605,12.084975347421805,0.976614249799767,0.0013185265720240594,5202.1734983999995,5620.1986611,0.003241903279541179,0.1,5.770587837583298,25,24.98742565872368,1,1.1220093970642524,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),16.178493000254846,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.02,2,0.5,1,0.05,0.0032,60
44852_FLM30_Water_51,12.805612199561079,2085.706701099073,3339.53611668333,2.3791829517727834,34.16163843386044,42.13374199029798,2173.2272234967922,0.10311744271783337,0.8052519560241547,0.9866281486759622,4.4932527183357654e-197,12.950710590101181,2083.319387542664,55740.46915594787,2.406141101974655,34.44176653411156,42.24244759080771,2176.388050579692,0.41361899319975015,3.1937938101705248,0.9865597350711527,4.484287951111888e-5,2105.9411959,3271.1701620000003,0.0010193858101659695,0.1,5.382357077676319,210,23.79182951772784,1,1.0113308437174973,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),12.805612199561079,LM,RMSE | MAE | SE | AICc,4,0,0.1,0.1,0.006900655593423542,2,0.5,1,0.05,0.001,60
44852_FLM30_Water_52,11.897985458077299,2386.9981213614856,3291.4073643988527,2.2166893211700174,10.161795454225668,12.247240064389267,908.7912193236062,0.052005115692397394,0.43709177386069326,0.9978267303740402,1.605562040393285e-152,12.463655009633282,2380.0167212963847,12495.213563143787,2.3220780576635494,9.702381135221422,11.818783025854481,902.7482099905161,0.2057384986330303,1.6507075851667348,0.9979761297417518,2.2956330894688287e-4,2364.7131055,3268.1512762999996,0.0013123367679463292,0.1,5.367457380900486,115,22.166893211700174,1,1.047543305003114,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),12.463655009633282,HM,SE,1,3,0.1,0.1,0.009325048082403139,2,0.5,1,0.05,0.0013,60
44852_FLM30_Water_53,8.91483898790924,3234.0578716841965,3996.3826319342015,1.6644645420305786,24.308997438203615,28.829202018190028,666.0544072223533,0.14081077198760913,1.5795099853018535,0.9833139233232727,1.6753323703270915e-61,13.79745411648802,3171.711417459638,4457.447440204587,2.5760838954393863,8.725500097695658,11.440238881441553,540.7634052252823,0.3047804575983974,2.2089615593226246,0.9973724004549216,0.0020035869337623772,3175.7399405,3950.5766439999998,0.0011668801991724343,0.1,5.355980114201473,69,16.644645420305782,1,1.5476952679909117,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),13.79745411648802,HM,SE,1,3,0.1,0.1,0.01203858530857692,2,0.5,1,0.05,0.0012,60
44859_BL60_Soil_85,8.109367185685281,2346.0846738980986,2399.8157529359096,0.32564290325946155,1.3173378451375097,1.5995230620052512,112.76406577896165,0.15764988449959272,1.9440466918044792,0.9898951356960194,1.091617395772995e-27,8.182957930280054,2346.005009701531,5171.354582136334,0.32859804182627467,1.3234462563314244,1.608429173306403,115.81413819645284,0.6325246386428062,7.729779916162402,0.9897831532190409,1.1630349923145918e-4,2346.0012815,2400.1478814,0.015001588876450233,0.1,24.902637534907385,28,3.256429032594615,1,1.0090747826445294,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),8.182957930280054,HM,SE | AICc | nb.obs,2,2,0.1,0.1,0.01889822365046136,2,0.5,1,0.05,0.015,60
44859_BL60_Water_81,40.81461951379447,2756.3259594661845,4992.483952034732,7.554587812731582,76.65457529868814,89.16389486364312,1400.8324013563338,0.5197931882987004,1.2735465734845852,0.981373961828659,2.1063237662128135e-102,66.55008846916569,2548.4896532634057,6062.5037374882495,12.318098104906896,12.251312899677375,15.353193490125632,987.815821512774,0.5105341030197074,0.7671426361157289,0.999447744725016,0.0035054208121149703,2583.3453947,4828.426136,0.0018190663042437787,0.1,5.402626923604022,118,75.54587812731582,1,1.630545360019176,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),66.55008846916569,HM,,0,4,0.1,0.1,0.009205746178983234,2,0.5,1,0.05,0.0018,60
44859_BL60_Water_82,22.539700053867563,4402.6458209754155,5692.425759388458,4.174045108132823,10.873741085457302,13.924587188114021,914.0034290191976,0.08011297770211948,0.3554305403827811,0.9985996735031496,5.093291938993503e-159,24.247867658596796,4386.855759598232,13752.0173941418,4.490374456675666,9.487145267076926,11.944948053801058,881.8051519785212,0.2881674131156012,1.1884237293477424,0.9989695351558353,4.7947645026358526e-4,4371.1226674,5664.6093791,0.0017419243915097625,0.1,5.399965613680264,112,41.74045108132823,1,1.0757848418855127,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),24.247867658596796,HM,SE,1,3,0.1,0.1,0.00944911182523068,2,0.5,1,0.05,0.0017,60
44859_BL60_Water_83,40.982857731357555,2342.415058895668,4224.827107757595,7.590371164765832,21.92626181985435,26.802442703860255,571.3203588966991,0.26234651575202816,0.6401371946088005,0.9975880562923463,7.801961698894247e-78,41.262908115734604,2340.199139633328,127166.80262020788,7.642238859697967,22.6502705219178,27.6816281818577,577.4921707860477,1.0785040908225165,2.6137374704601957,0.9974289218661733,6.122283749302887e-5,2359.7434584000002,4275.178341100001,0.002168402394467768,0.1,5.399321962224742,60,75.90371164765833,1,1.0068333542334402,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),40.982857731357555,LM,RMSE | MAE | SE | AICc,4,0,0.1,0.1,0.012909944487358056,2,0.5,1,0.05,0.0022,60
44859_BL60_Water_84,23.535493088306207,2385.9312873931917,3480.0790870059072,4.35915458013034,11.75173100447158,14.372353863118374,423.10363073118793,0.15148841474345626,0.6436594048616915,0.9979327097407314,1.1679494842679827e-67,23.748406808049214,2384.2286961755044,60469.025070213174,4.398589650095008,11.984146670973008,14.824507370568861,428.62203050269375,0.6334658879401778,2.667403725480535,0.9978015348287618,7.5727039168223e-5,2423.942254,3500.6083018,0.0021424983245189808,0.1,5.3990957777878315,51,43.591545801303404,1,1.009046494965886,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE) | Noise (LM.SE),23.535493088306207,LM,RMSE | MAE | SE | AICc | nb.obs,4,0,0.1,0.1,0.014002800840280098,2,0.5,1,0.05,0.0021,60
