UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,p.val.lim,MDF.lim,warn.nb.obs
44639_RB10_Soil_11,2.0251549236401916,1883.3545016286414,1985.580432065432,0.4464014429554171,15.11934746227188,17.292240913553268,212.1214287357363,0.2430428117543915,12.001196003193918,0.7484431165749428,2.9828835225475094e-8,2.0253976614648947,1883.3492384515278,38338.55414416842,0.44645494923977214,15.123211119631426,17.301506093991964,215.05240339990954,0.9563522207216655,47.21799767606977,0.7481763846775136,1.2246672330999824e-5,1901.83,2002.25,0.017752001906520667,0.9,4.5366227094441705,24,0.4960016032837967,1,1.000119861360664,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.0253976614648947,HM,SE | AICc | Intercept | nb.obs,2,2,0.9,0.9,0.1837117307087384,2,0.5,1,0.05,0.018,60
44639_RB10_Soil_12,0.042723567952822464,1863.8027019003594,1865.2998614570683,0.009416097840937124,1.1392310840275754,1.4030601044913393,67.60435574131068,0.03372525190466021,78.93828516827375,0.03642399223578474,0.2245398450571439,0.042704082376356436,1863.8027520683077,2622.3186086166315,0.009411803300399363,1.1392653339815109,1.4030850133426864,71.09213883301531,0.13138549459687351,307.6649521208691,0.036390255809846006,1.240818266242764e-5,1864.6799999999998,1864.8700000000001,0.02552225707445589,0.9,4.537290146569936,17,0.010462330934374584,1,0.9995439150473682,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | No detect. flux (p-val.),0.042704082376356436,HM,AICc | p-value | Intercept | nb.obs,1,3,0.9,0.9,0.2182820625326997,2,0.5,1,0.05,0.026,60
44639_RB10_Soil_13,0.12213204875411948,1866.9875760667576,1872.0742756805018,0.026913754570075027,1.2429360158630403,1.603093242631945,83.13494290884718,0.02987937541106201,24.46481141998708,0.45257084711377027,6.911739694689099e-4,0.5362955092640223,1865.3711706758406,1871.0065688938794,0.11818131162626916,1.2256165948195075,1.573143475523955,85.5472412473093,0.36955347575288333,68.9085530960412,0.4728344500246091,0.020971244099125815,1864.29,1874.3300000000002,0.021495337242311535,0.9,4.537904528932435,20,0.029904171744527808,1,4.391112035987468,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.12213204875411948,LM,SE | AICc | g-fact. > 2 | Intercept | nb.obs,2,2,0.9,0.9,0.20124611797498107,2,0.5,1,0.05,0.021,60
44639_RB10_Soil_14,1.2768924500673726,1879.0422107542217,1940.65645903692,0.2813435994643756,1.0450667889539071,1.303114116893475,84.71314664572793,0.01957233798731391,1.532810221117778,0.9948564631023666,9.834489139781002e-26,1.4831733859258833,1877.5047394080925,2112.6004691530284,0.3267944289310634,0.8779962551703133,1.0630544791476033,78.30612677698448,0.07022564632449507,4.734823790049073,0.9965769912930811,0.0013900483402468217,1876.66,1939.5800000000002,0.018566802095511075,0.9,4.538551623347152,23,0.3126039994048618,1,1.161549185953466,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE),1.4831733859258833,HM,nb.obs,0,4,0.9,0.9,0.1876629726513673,2,0.5,1,0.05,0.019,60
44639_RB10_Soil_15,3.0309768707574185,1898.0026420391857,2030.937361214194,0.6680136641960218,2.0472908929479368,2.5000647783662195,105.49248210164625,0.04326879267961381,1.4275527173125957,0.9959399077622549,2.1236156758774932e-24,3.6932839656280443,1893.583964004148,2294.4486886669156,0.8139831678026227,0.9923676545574186,1.2500613284121853,79.46950813389395,0.09833991377201513,2.6626686354806837,0.9989849299428617,0.0020305682134725022,1892.2,2028.32,0.020417839708150108,0.9,4.537297712922245,21,0.7422374046622463,1,1.218512751205891,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),3.6932839656280443,HM,nb.obs,0,4,0.9,0.9,0.19639610121239315,2,0.5,1,0.05,0.02,60
44639_RB10_Soil_16,0.7040103522915636,1873.815366494214,1907.6442452474141,0.15517834290458785,1.2826572972637778,1.5250179777975843,91.94661556279445,0.02287125313408138,3.248709775308719,0.9772844043359419,5.878582518349246e-19,0.7067865205636766,1873.7933359163935,5400.172473738748,0.1557902674177552,1.2918719500116722,1.53206623411186,95.11779074000015,0.09087348385980736,12.857274610632627,0.977075735389205,4.41785359228164e-5,1872.75,1909.17,0.01864431063279469,0.9,4.53678225398004,23,0.17242038100509757,1,1.0039433628540781,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.7067865205636766,HM,AICc | nb.obs,1,3,0.9,0.9,0.1876629726513673,2,0.5,1,0.05,0.019,60
44639_RB10_Soil_17,2.0651916010970863,1985.3247496234533,2111.898615431562,0.45530167556873724,1.4692939370609581,1.6039348105457871,116.66110720108618,0.01683071779654052,0.8149712495247211,0.9981436300039294,1.248385588663171e-38,2.349979022963268,1982.5905631022697,2533.0798981180865,0.5180872254846347,0.7833483787529248,0.9072358606985473,86.31863816006803,0.041527621977258226,1.767148624369118,0.9994060751028593,9.411394418199744e-4,1983.72,2110.3399999999997,0.014631855642336657,0.9,4.535875249124364,29,0.5058907506319303,1,1.1378987894948318,,Noise (LM.RMSE) | Noise (LM.MAE),2.349979022963268,HM,nb.obs,0,4,0.9,0.9,0.16712580435934668,2,0.5,1,0.05,0.015,60
44639_RB10_Soil_18,0.1292365842485936,1873.928479258741,1880.1387403175986,0.028487436049805727,0.7550115353085995,0.9573936229337706,70.5314599304572,0.014346469672273843,11.10093535486641,0.7846274296289444,1.1674379581317275e-8,0.22688913578868236,1873.276786027375,1882.3155928441545,0.05001284879011428,0.7378987372395663,0.9161497983599776,71.4649267014928,0.08215069949512639,36.20741875082069,0.8027839250371893,0.005533125090943571,1873.82,1881.37,0.018643631157543503,0.9,4.536616915002252,23,0.03165270672200636,1,1.7556107437213657,,Noise (LM.RMSE),0.22688913578868236,HM,AICc | nb.obs,1,3,0.9,0.9,0.1876629726513673,2,0.5,1,0.05,0.019,60
44639_RB10_Soil_19,0.1410635624438316,1909.5370710066607,1915.4142578613614,0.03109622674444901,2.218517078781815,2.5607857111794234,101.8701065214308,0.0478107145013475,33.89302926500575,0.28852830449685973,0.008558130223103179,1.6287853944764548,1903.8614612436268,1914.2532791562965,0.3590514734437818,1.1492721261926022,1.4413452685902906,82.04728366605895,0.5618269861940451,34.493616414987244,0.7746034806928624,0.03455136304938779,1904.73,1913.51,0.021488003274276354,0.9,4.536356246791675,20,0.03455136304938779,1,11.54646434741077,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.1410635624438316,LM,SE | g-fact. > 2 | Intercept (LM) | nb.obs,1,3,0.9,0.9,0.20124611797498107,2,0.5,1,0.05,0.021,60
44639_RB10_Soil_20,1.279294637143411,1855.9819607843133,1901.1039215686274,0.2820122549019636,1.293702422145463,1.4692644581104688,69.1719688108054,0.0351278324305002,2.7458750635380262,0.9880711857932083,4.710632701762866e-16,1.6436991926355107,1854.0798551475245,1966.4510239485908,0.3623428897745886,0.9012516408285378,1.08219643163673,62.262995564816265,0.12209999842875245,7.428366393061073,0.9935284319305266,0.0032245182962905208,1854.16,1899.41,0.025358247227277173,0.9,4.536308670657361,17,0.3133469498910706,1,1.2848480286807058,Noise (HM.RMSE),Noise (LM.RMSE) | Noise (LM.MAE),1.6436991926355107,HM,nb.obs,0,4,0.9,0.9,0.2182820625326997,2,0.5,1,0.05,0.025,60
