UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact
44854_SRS5_Soil_57,0.1053004490294487,2229.242286293513,2230.4508684863704,0.002753034607875284,1.1039055435161884,1.4032205801637327,1559.8691459369222,0.020163233794408413,19.148288521323867,0.05622714023291353,2.7302904217133674e-7,0.20463639744154935,2229.0601472832923,2230.809168862924,0.005350129931829182,1.1031487201019288,1.3983756950659278,1558.8484257235991,0.1287410392922655,62.91209232660481,0.06273299892238804,0.003058927342083649,2226.1600000000003,2227.33,0.07823631475229455,0.9,38.24886499001067,442,0.003058927342083649,1,1.9433573107016857
44854_SRS5_Soil_58,1.6933738438850816,2138.8669688245136,2151.0894546468885,0.04428436892164796,1.0944076710788715,1.3461204494034638,960.2754687676365,0.03881736184203839,2.292309048129639,0.872881271696542,7.489206287004806e-126,1.7076173061631095,2138.849322924032,2814.4782369456257,0.04465685769045675,1.0944347967205164,1.3467906293262557,962.6111391132089,0.1558445538183534,9.12643326205944,0.8727559488521739,6.609672375423158e-5,2138.63,2152.1499999999996,0.12424105414299744,0.9,38.23863555290032,278,0.04920485435738662,1,1.0084112922432706
44854_SRS5_Soil_59,0.8742769651329001,2138.2322894910576,2143.957638519406,0.022901396113393212,1.1446981908071223,1.4485491269072401,908.0052714236765,0.04835726047787821,5.531114555960805,0.5648930935950711,2.7062128835346734e-47,0.929093747897193,2138.1732689556598,2187.9121754422567,0.024337303618466352,1.1433144642127633,1.4482951295048108,909.9820583797012,0.20173859238867517,21.713480781166353,0.5650456687926695,4.893011394415046e-4,2139.73,2143.6099999999997,0.1368850016121724,0.9,38.17570600517253,252,0.02544599568154802,1,1.062699561981437
44854_SRS5_Soil_60,1.158388788309608,2143.2705147654788,2153.8899651864735,0.03034128691712801,1.11155138351202,1.3987100802754384,1244.7379834610122,0.028091199843618856,2.425023457332599,0.8284154412359106,1.2692809422224257e-136,1.2487360008700288,2143.1343318102067,2218.9930479240793,0.032707720990146516,1.1080553807797855,1.3973721328672137,1246.1085048850714,0.1184381651497981,9.484644077473458,0.828743545423066,4.3116628735251074e-4,2141.89,2154.22,0.09789392488344323,0.9,38.17863070454286,353,0.03371254101903112,1,1.0779938596369367
44854_SRS5_Soil_61,1.578592859051868,2145.416024085141,2159.5153646145945,0.041347039675816946,1.136091909623041,1.3902074356081324,1205.4673678360714,0.029155356674615215,1.8469205981412118,0.895495683664202,1.6015775578918022e-169,1.753887416245992,2145.1609829617464,2218.749552619567,0.045938414183626035,1.1249539822142307,1.3854658146824457,1205.1711551832298,0.12538779488200646,7.14913589780954,0.896207339778984,6.242601860212115e-4,2145.18,2159.32,0.10047132193545466,0.9,38.17910233547277,343,0.045941155195352155,1,1.111044818294319
44854_SRS5_Soil_62,1.4282604276197555,2142.009913754197,2150.988697778279,0.03741160010034107,1.036373129944357,1.282762182845081,816.726179751124,0.04518350922430895,3.163534349236911,0.8048710715252443,1.0568964860151764e-87,1.605917951034202,2141.8282855674115,2184.5178094357184,0.04206512973140058,1.032953063052719,1.2800935772801811,817.7817210639605,0.19720371234797923,12.279812441288247,0.8056821034372511,9.85373598008905e-4,2143.37,2150.16,0.14256948700293684,0.9,38.1769404085642,243,0.041568444555934524,1,1.1243873455981126
44854_SRS5_Soil_63,1.238251167211953,2139.840544056195,2150.316923945609,0.03243461266072323,1.15428131113687,1.4122581206816376,1156.2862904624178,0.0319883759443952,2.583351164240794,0.8216655477560668,1.4854238430164979e-123,1.4947094634657752,2139.495772066852,2172.359746317102,0.0391522526055745,1.140784876943625,1.4036692496790877,1154.3590190973014,0.14558818338344875,9.74023293101217,0.8238280901000685,0.001191342602311013,2142.27,2149.9799999999996,0.1060467905557551,0.9,38.17684460007183,326,0.036038458511914694,1,1.207113308708817
44854_SRS5_Soil_64,1.0582111889728611,2131.593326131238,2138.8575308437084,0.027725972185001377,1.1587019976419146,1.4456539431938313,949.8924704430518,0.04495172603088644,4.247897442335518,0.677767717353464,1.3461065790989345e-66,1.0688782857637733,2131.5808621641904,2478.8453272706556,0.02800545857864518,1.1587080816423994,1.4457816869172349,952.0012570207343,0.18092290083078164,16.926426819635697,0.6777113137812245,8.064590936495387e-5,2130.37,2138.0499999999997,0.13060876621876277,0.9,38.16678390614957,264,0.030806635761112644,1,1.0100803099627647
44857_CP40_Water_76,90.19999578492485,1868.1307318999689,6281.415960737383,16.780552200902715,698.64517565005406,929.5513944367286,4397.02841895822,4.02620202792354,4.463638820475911,0.6540043034014245,5.275259803694674e-63,90.2135835949048,1867.9085529701654,1527953.986935239,16.783080038655704,698.0637893073814,929.8810960103895,4399.278733655463,16.177657832566048,17.932618556879664,0.6537612747431141,1.099746618254106e-5,2533.29,8398.64,0.018324783472494045,0.9,5.375269818598253,266,18.64505800100302,1,1.0001506409159082
44857_CP40_Water_77,22.02033885027499,2317.114329407598,3129.2350381975766,4.101619741363529,14.559937010547687,17.095296352847527,1709.219205695775,0.11382634286837619,0.5169145835689751,0.9947106890278985,1.4259480716253776e-227,28.81891144862577,2277.722405710511,4197.315506747245,5.367956275605393,2.5561166084754494,3.0983354130155054,1028.1265429794626,0.10042169375313001,0.3484576228083681,0.9998262588486546,0.0027964031922735424,2268.25,3096.9,0.024280522931671406,0.9,5.368693403780678,200,4.557355268181699,1,1.3087405986155332
44857_CP40_Water_78,25.090376289897364,2416.3923696532333,3996.620701336964,4.675231750543581,112.06799037326185,323.78020530308044,4915.791562765318,0.9631926688910666,3.83889287973292,0.6658672136372326,6.476352182889002e-83,25.164696166897762,2415.5680596281572,200336.11151075884,4.689080193653168,111.71828902182094,323.8679032760225,4918.024092887309,3.8379912004956545,15.251490322161088,0.6656878622171458,2.369173058991204e-5,2380.75,7343.549999999999,0.014247768244003998,0.9,5.366659371908173,341,5.194701945048424,1,1.0029620869827418
44857_CP40_Water_79,17.78306150186809,2209.8535288452063,2910.127012176802,3.3346356349123614,2.9616542838893634,3.7712887976771707,1170.570045549967,0.022832649951081915,0.128395495616339,0.999652278374299,0,18.653757022938738,2204.204203936472,9853.821902784857,3.4979063018566197,2.2175558125088113,2.783295810017722,1043.844740711118,0.0696065685096596,0.3731503976601797,0.999810603978924,4.5726550522691e-4,2204.38,2896.44,0.022746689414542,0.9,5.332834962742624,212,3.7051507054581796,1,1.048962071068538
44857_CP40_Water_80,35.99491805458706,2921.2507723557865,4966.33632356741,6.77180646096564,258.56608043486875,306.90789969176956,4350.535630745364,1.0747296188334423,2.985781540615239,0.7871770804239414,1.0640273405212913e-103,162.57695408725738,2100.4936241946407,4609.769885155597,30.58597512078247,116.92495872721751,163.90508853969123,3971.2152268355444,7.29438066487007,4.486724890266471,0.9393002173669942,0.012189162108866091,2441.37,4675.83,0.015788342268526073,0.9,5.315408563737111,304,7.524229401072932,1,4.516664097990332
44996_SRS6_Soil_89,10.63532834327336,2533.4799904365914,2949.1204116348335,0.8569905591716334,41.3624582140855,47.44650262815178,5168.462923933765,0.19006963743500138,1.787153450276096,0.8651170325704958,3.287304593801703e-214,10.644741772124492,2533.4068619028067,102427.87979315747,0.8577490895521229,41.44839892171944,47.49729764869438,5171.542545926095,0.761784505677218,7.15643950773998,0.8648308924433121,8.58655203218709e-6,2584.66,2963.4100000000003,0.022981644636296213,0.9,12.410088103599954,489,0.9522117324129259,1,1.0008851093776607
44996_SRS6_Soil_90,3.3589693998097885,3135.8536609654657,3223.268001470372,0.2706326331421251,12.44669350488319,14.464261559770515,2673.158396127211,0.10648964391807031,3.170307056804406,0.753590195640397,8.687489361968179e-101,15.645923560494936,3100.3680243311724,3207.0503444755627,1.2605942439835673,7.338648610293611,9.365801624774493,2391.8388687186066,0.8983383978482313,5.7416770213327935,0.8966869078017302,0.011816336973899725,3114.04,3220.49,0.03447651691777766,0.9,12.411546090399957,326,0.3007029257134723,1,4.6579535858174035
44996_SRS6_Soil_91,1.537078557478372,2037.0713833326618,2067.1629030774825,0.12383341458773878,1.5745442517881452,2.2826996459694153,1105.8052772425383,0.025852216474772934,1.6819059994685206,0.9354165565274958,8.630345498731206e-147,2.779209765953986,2033.5259939046327,2076.4794414401113,0.2239046491795947,1.3744245702465916,1.830313879452647,999.6454087133538,0.1289711833179278,4.640570312390848,0.9584783311746632,0.005212728244796994,2023.14,2065.34,0.045783701234012875,0.9,12.412470112332379,245,0.13759268287526533,1,1.8081117275576148
44996_SRS6_Soil_92,2.963273775025193,2027.6178287757286,2092.796999334918,0.23875154050985123,2.2283034457461692,2.9912472870199482,1394.1634358270423,0.028318389068956763,0.9556453847642211,0.9754985103542017,6.174689643045538e-223,4.6256697430088485,2022.1238663002919,2130.769888264545,0.3726911047980307,1.6365512431390532,2.045547154756098,1186.4489235021815,0.1084829339724321,2.3452373385798064,0.9885420520519627,0.003430324443177994,2016.7799999999997,2091.06,0.04076782496176128,0.9,12.411537821691768,276,0.26527948945539026,1,1.560999790837592
44996_SRS6_Soil_93,2.0580751879375483,2020.1756960653672,2050.8510202031785,0.16581256290708885,1.4925393649202918,1.8835706656977556,773.6194643445689,0.0320569683598569,1.5576189124548963,0.9568115922302579,2.1483257715558989e-128,2.634225758731205,2018.8191351238722,2096.391051735579,0.2122311793520082,1.4114640433404178,1.788260612287859,756.2878316320185,0.14615902922837815,5.54846253188173,0.9610717412076824,0.00273592800877089,2017.55,2047.25,0.06005834632874086,0.9,12.41205824127311,187,0.18423618100787648,1,1.2799463178850294
44996_SRS6_Soil_94,1.800840484873897,1989.7929943274903,2021.892555967299,0.14524688524800294,1.169461984416488,1.4464526107878528,803.5810561373738,0.018866324951117293,1.0476399830848093,0.9762114118926118,1.277879426297098e-181,1.8304991535744133,1989.7045898829163,2970.561322687224,0.14763900675212055,1.169078811547375,1.4471833955140807,805.8802270002744,0.07611132716972031,4.157954786326878,0.9761875836363371,1.5052046013897956e-4,1991.04,2021.5,0.050264104844259104,0.9,12.398479194917245,223,0.1613854280533366,1,1.0164693480347833
