UniqueID,DATE,TIME,start.time,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham
Mar_22_T1_32_SRS6_stem,2022-03-22,11:46:00,2022-03-22 11:46:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,25.5,101.325
Mar_22_T1_33_SRS6_stem,2022-03-22,12:00:00,2022-03-22 12:00:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,29,101.325
Mar_22_T1_34_SRS6_stem,2022-03-22,12:10:00,2022-03-22 12:10:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,28.6,101.325
Mar_22_T1_35_SRS6_stem,2022-03-22,12:35:00,2022-03-22 12:35:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,28.9,101.325
Mar_22_T1_36_SRS6_stem,2022-03-22,12:45:00,2022-03-22 12:45:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,30.1,101.325
Mar_22_T1_37_SRS6_stem,2022-03-22,12:55:00,2022-03-22 12:55:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,30.3,101.325
Mar_22_T1_38_SRS6_stem,2022-03-22,13:22:00,2022-03-22 13:22:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,30.1,101.325
Mar_22_T1_39_SRS6_stem,2022-03-22,13:40:00,2022-03-22 13:40:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,26,101.325
Mar_22_T1_52_FLM30_stem,2022-03-23,10:16:00,2022-03-23 10:16:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,30.6,101.325
Mar_22_T1_53_FLM30_stem,2022-03-23,10:34:00,2022-03-23 10:34:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,30.5,101.325
Mar_22_T1_54_FLM30_stem,2022-03-23,10:48:00,2022-03-23 10:48:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,30.7,101.325
Mar_22_T1_55_FLM30_stem,2022-03-23,11:07:00,2022-03-23 11:07:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,30.2,101.325
Mar_22_T1_56_FLM30_stem,2022-03-23,11:22:00,2022-03-23 11:22:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,30.3,101.325
Mar_22_T1_57_FLM30_stem,2022-03-23,11:38:00,2022-03-23 11:38:00,213.35,0,1064.6016666666667,29,312,1.4056016666666666,28.8,101.325
Mar_22_T1_63_BL60_stem,2022-03-24,12:32:00,2022-03-24 12:32:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,30.8,101.325
Mar_22_T1_64_BL60_stem,2022-03-24,13:40:00,2022-03-24 13:40:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,31.47,101.325
Mar_22_T1_65_BL60_stem,2022-03-24,13:50:00,2022-03-24 13:50:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,31.317142857142855,101.325
Mar_22_T1_66_BL60_stem,2022-03-24,14:00:00,2022-03-24 14:00:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,30.57742857142857,101.325
Mar_22_T1_67_BL60_stem,2022-03-24,14:18:30,2022-03-24 14:18:30,107.68,0,418.99555555555554,29,312,0.7599955555555555,30.4,101.325
Mar_22_T1_68_BL60_stem,2022-03-24,14:27:30,2022-03-24 14:27:30,107.68,0,418.99555555555554,29,312,0.7599955555555555,32.11548571428571,101.325
Mar_22_T1_69_BL60_stem,2022-03-24,11:02:00,2022-03-24 11:02:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,31.3,101.325
Mar_22_T1_70_BL60_stem,2022-03-24,11:10:00,2022-03-24 11:10:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,31.3,101.325
Mar_22_T1_72_BL60_stem,2022-03-24,11:53:00,2022-03-24 11:53:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,30.8,101.325
Mar_22_T1_74_BL60_stem,2022-03-24,12:04:00,2022-03-24 12:04:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,30.8,101.325
Mar_22_T1_75_BL60_stem,2022-03-24,12:18:00,2022-03-24 12:18:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,30.3,101.325
Mar_22_T1_77_BL60_stem,2022-03-24,12:56:00,2022-03-24 12:56:00,107.68,0,418.99555555555554,29,312,0.7599955555555555,31.387777777777774,101.325
