UniqueID,DATE,TIME,start.time,Area,offset,Vcham,Vtube,Vinst,Vtot,Tcham,Pcham
44854_SRS5_Soil_57,2022-10-20,14:42:30,2022-10-20T18:42:30Z,433.7,0,38700,29,919,39.648,18.057142857142857,101.325
44854_SRS5_Soil_58,2022-10-20,14:57:30,2022-10-20T18:57:30Z,433.7,0,38700,29,919,39.648,18.14,101.325
44854_SRS5_Soil_59,2022-10-20,15:08:00,2022-10-20T19:08:00Z,433.7,0,38700,29,919,39.648,18.575000000000003,101.325
44854_SRS5_Soil_60,2022-10-20,15:19:00,2022-10-20T19:19:00Z,433.7,0,38700,29,919,39.648,18.56,101.325
44854_SRS5_Soil_61,2022-10-20,15:30:30,2022-10-20T19:30:30Z,433.7,0,38700,29,919,39.648,18.52,101.325
44854_SRS5_Soil_62,2022-10-20,15:45:30,2022-10-20T19:45:30Z,433.7,0,38700,29,919,39.648,18.5,101.325
44854_SRS5_Soil_63,2022-10-20,15:55:30,2022-10-20T19:55:30Z,433.7,0,38700,29,919,39.648,18.5,101.325
44854_SRS5_Soil_64,2022-10-20,16:09:45,2022-10-20T20:09:45Z,433.7,0,38700,29,919,39.648,18.5,101.325
44857_CP40_Water_76,2022-10-23,11:28:00,2022-10-23T15:28:00Z,324.3,0,3370,29,919,4.318,28,101.325
44857_CP40_Water_77,2022-10-23,11:42:45,2022-10-23T15:42:45Z,324.3,0,3370,29,919,4.318,28.34,101.325
44857_CP40_Water_78,2022-10-23,11:47:00,2022-10-23T15:47:00Z,324.3,0,3370,29,919,4.318,28.34,101.325
44857_CP40_Water_79,2022-10-23,12:01:45,2022-10-23T16:01:45Z,324.3,0,3370,29,919,4.318,29.18,101.325
44857_CP40_Water_80,2022-10-23,12:09:00,2022-10-23T16:09:00Z,324.3,0,3370,29,919,4.318,29.733333333333334,101.325
44996_SRS6_Water_86,2023-03-11,13:16:00,2023-03-11T18:16:00Z,324.3,0,3370,29,919,4.318,27.275,101.325
44996_SRS6_Water_87,2023-03-11,13:31:00,2023-03-11T18:31:00Z,324.3,0,3370,29,919,4.318,28.3,101.325
44996_SRS6_Water_88,2023-03-11,13:45:00,2023-03-11T18:45:00Z,324.3,0,3370,29,919,4.318,26.950000000000003,101.325
44996_SRS6_Soil_89,2023-03-11,11:31:00,2023-03-11T16:31:00Z,433.7,0,12300,29,919,13.248,26.7,101.325
44996_SRS6_Soil_90,2023-03-11,11:47:00,2023-03-11T16:47:00Z,433.7,0,12300,29,919,13.248,26.7,101.325
44996_SRS6_Soil_91,2023-03-11,11:52:30,2023-03-11T16:52:30Z,433.7,0,12300,29,919,13.248,26.7,101.325
44996_SRS6_Soil_92,2023-03-11,11:59:30,2023-03-11T16:59:30Z,433.7,0,12300,29,919,13.248,26.7,101.325
44996_SRS6_Soil_93,2023-03-11,12:08:00,2023-03-11T17:08:00Z,433.7,0,12300,29,919,13.248,26.7,101.325
44996_SRS6_Soil_94,2023-03-11,12:13:00,2023-03-11T17:13:00Z,433.7,0,12300,29,919,13.248,27.1,101.325
44996_SRS6_Soil_95,2023-03-11,12:20:00,2023-03-11T17:20:00Z,433.7,0,12300,29,919,13.248,26.52,101.325
44996_SRS6_Soil_96,2023-03-11,12:25:00,2023-03-11T17:25:00Z,433.7,0,12300,29,919,13.248,26.84,101.325
44996_SRS6_Soil_97,2023-03-11,12:34:00,2023-03-11T17:34:00Z,433.7,0,12300,29,919,13.248,27.083333333333332,101.325
44996_SRS6_Soil_98,2023-03-11,12:44:00,2023-03-11T17:44:00Z,433.7,0,12300,29,919,13.248,27.16,101.325
45002_SE1_Water_144,2023-03-17,09:21:00,2023-03-17T13:21:00Z,324.3,0,3370,29,919,4.318,26.6,101.325
