DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2022-10-08                09:12:00.760              280.05000881              6721.200211               1665220320.761            0                         899                       2.4825539739E+00          2.4825929251E+00          4.3338257588E+02          4.3338983104E+02          1.4394236255E-03          7.0485141577E+02          3.8811609180E+01          -1.3917039830E+00         4.6849998474E+01          1.9028578664E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:12:11.364              280.05013153              6721.203157               1665220331.364            0                         899                       2.6137110472E+00          2.6142564296E+00          4.3342354556E+02          4.3352004289E+02          1.9139315470E-02          7.0484749416E+02          3.8822834596E+01          -1.3932453970E+00         4.6868139532E+01          1.9029423051E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:12:20.359              280.05023565              6721.205656               1665220340.360            0                         899                       2.6138976902E+00          2.6144431295E+00          4.3385559140E+02          4.3395218810E+02          1.9139945658E-02          7.0483374145E+02          3.8831212378E+01          -1.3695635851E+00         4.6849998474E+01          1.9026296717E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:12:28.667              280.05033179              6721.207963               1665220348.667            0                         899                       2.2416817949E+00          2.2452779465E+00          4.3388804275E+02          4.3463079092E+02          1.4694045654E-01          7.0484111417E+02          3.8840094813E+01          -1.3707924158E+00         4.6882982216E+01          1.9029170535E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:12:38.234              280.05044253              6721.210621               1665220358.235            0                         899                       2.2418751527E+00          2.2454717587E+00          4.3325947710E+02          4.3400117900E+02          1.4694633698E-01          7.0484350748E+02          3.8850276972E+01          -1.3391663420E+00         4.6849998474E+01          1.9028521291E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:12:48.456              280.05056083              6721.213460               1665220368.456            0                         899                       2.1093078144E+00          2.1105471524E+00          4.3329473983E+02          4.3356638598E+02          5.3872637244E-02          7.0482994514E+02          3.8859941748E+01          -1.3688197941E+00         4.6849998474E+01          1.9031499976E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:12:58.223              280.05067389              6721.216173               1665220378.224            0                         899                       2.1094766401E+00          2.1107161235E+00          4.3084876408E+02          4.3111888683E+02          5.3874643383E-02          7.0481752711E+02          3.8869416142E+01          -1.3637536196E+00         4.6884631403E+01          1.9031805493E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:13:07.484              280.05078108              6721.218746               1665220387.485            0                         899                       2.0681016287E+00          2.0695556806E+00          4.3088409785E+02          4.3120735056E+02          6.4457921647E-02          7.0481979997E+02          3.8879153068E+01          -1.3650147599E+00         4.6976985881E+01          1.9032842889E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:13:17.085              280.05089220              6721.221413               1665220397.086            0                         899                       2.0682601884E+00          2.0697144038E+00          4.3131402304E+02          4.3163760984E+02          6.4460223213E-02          7.0481184114E+02          3.8888237404E+01          -1.3425510009E+00         4.6899474087E+01          1.9031922195E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:13:26.500              280.05100117              6721.224028               1665220406.501            0                         899                       2.0615523527E+00          2.0629085277E+00          4.3134870954E+02          4.3165148608E+02          6.0312767835E-02          7.0482323410E+02          3.8897786576E+01          -1.3511851102E+00         4.6935756203E+01          1.9031564195E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:13:36.154              280.05111289              6721.226709               1665220416.154            0                         899                       2.0617113393E+00          2.0630676677E+00          4.3179030714E+02          4.3209340454E+02          6.0314934535E-02          7.0481059376E+02          3.8906926086E+01          -1.3602719417E+00         4.6881333029E+01          1.9027376781E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:13:45.907              280.05122579              6721.229419               1665220425.908            0                         899                       2.0636590671E+00          2.0649422693E+00          4.3182620206E+02          4.3211271051E+02          5.7011265286E-02          7.0480891146E+02          3.8916797613E+01          -1.3418503597E+00         4.7039654991E+01          1.9031557285E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:13:55.365              280.05133525              6721.232046               1665220435.366            0                         899                       2.0638278385E+00          2.0651111946E+00          4.3218702607E+02          4.3247378486E+02          5.7013437272E-02          7.0481769567E+02          3.8926489672E+01          -1.3565639218E+00         4.6986881003E+01          1.9030474846E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:14:05.526              280.05145285              6721.234868               1665220445.526            0                         899                       2.0655248826E+00          2.0673291227E+00          4.3222287700E+02          4.3262573341E+02          8.0067857881E-02          7.0481023847E+02          3.8936340585E+01          -1.3539014289E+00         4.7014917184E+01          1.9031731587E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:14:14.619              280.05155810              6721.237394               1665220454.620            0                         899                       2.0656879794E+00          2.0674924284E+00          4.3279341292E+02          4.3319681595E+02          8.0070803145E-02          7.0482504576E+02          3.8945698365E+01          -1.3387243921E+00         4.6884631403E+01          1.9031794036E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:14:22.792              280.05165269              6721.239664               1665220462.792            0                         899                       2.0693472759E+00          2.0701839097E+00          4.3282207737E+02          4.3300879117E+02          3.7076606585E-02          7.0483644963E+02          3.8953564423E+01          -1.3413437250E+00         4.6879683842E+01          1.9033119391E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:14:32.345              280.05176326              6721.242318               1665220472.346            0                         899                       2.0695086384E+00          2.0703453678E+00          4.3546569528E+02          4.3565355632E+02          3.7077953414E-02          7.0482389660E+02          3.8962805186E+01          -1.3375278924E+00         4.6873087094E+01          1.9033302977E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:14:41.509              280.05186933              6721.244864               1665220481.510            0                         899                       2.0665821665E+00          2.0677324943E+00          4.3549996203E+02          4.3575862036E+02          5.1038837192E-02          7.0482580890E+02          3.8972153670E+01          -1.3608108996E+00         4.6849998474E+01          1.9032406535E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:14:50.417              280.05197243              6721.247338               1665220490.418            0                         899                       2.0667330618E+00          2.0678835128E+00          4.3633505313E+02          4.3659421627E+02          5.1040573501E-02          7.0481208811E+02          3.8980807525E+01          -1.3673861958E+00         4.6849998474E+01          1.9031523812E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:14:59.776              280.05208074              6721.249938               1665220499.776            0                         899                       2.0706488423E+00          2.0720490805E+00          4.3636930922E+02          4.3668417289E+02          6.1997672625E-02          7.0482359061E+02          3.8990135799E+01          -1.3505383627E+00         4.6849998474E+01          1.9032053221E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:15:08.128              280.05217741              6721.252258               1665220508.128            0                         899                       2.0707880463E+00          2.0721884226E+00          4.3894906474E+02          4.3926579977E+02          6.1999614473E-02          7.0483064118E+02          3.8998103110E+01          -1.3427234572E+00         4.6849998474E+01          1.9033085791E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:15:17.240              280.05228287              6721.254789               1665220517.240            0                         899                       2.0839206888E+00          2.0847350224E+00          4.3898131688E+02          4.3916435089E+02          3.5836451754E-02          7.0483620549E+02          3.9006835786E+01          -1.4246127487E+00         4.6849998474E+01          1.9029029657E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:15:27.381              280.05240025              6721.257606               1665220527.382            0                         899                       2.0840942432E+00          2.0849086763E+00          4.4055919735E+02          4.4074289639E+02          3.5837841941E-02          7.0481078778E+02          3.9016703271E+01          -1.3413006241E+00         4.6849998474E+01          1.9033980704E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:15:36.190              280.05250220              6721.260053               1665220536.190            0                         899                       2.0980214081E+00          2.0991267654E+00          4.4058859101E+02          4.4083627306E+02          4.8310052451E-02          7.0480890580E+02          3.9024634810E+01          -1.3411497028E+00         4.6849998474E+01          1.9032640091E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:15:44.872              280.05260270              6721.262465               1665220544.873            0                         899                       2.0981781561E+00          2.0992836344E+00          4.3964107052E+02          4.3988822852E+02          4.8311733260E-02          7.0483020949E+02          3.9033484503E+01          -1.3476172078E+00         4.6849998474E+01          1.9032210874E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:15:53.713              280.05270501              6721.264920               1665220553.713            0                         899                       2.1665860841E+00          2.1682582872E+00          4.3967443230E+02          4.4003652516E+02          7.0754085278E-02          7.0479939644E+02          3.9042504570E+01          -1.3415916432E+00         4.6849998474E+01          1.9033503223E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:16:01.888              280.05279964              6721.267191               1665220561.889            0                         899                       2.1667310332E+00          2.1684034003E+00          4.3972050965E+02          4.4008265173E+02          7.0756286559E-02          7.0479799101E+02          3.9050417919E+01          -1.3872737482E+00         4.6849998474E+01          1.9027233528E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:16:10.930              280.05290429              6721.269703               1665220570.931            0                         899                       2.1479439108E+00          2.1492098206E+00          4.3975245918E+02          4.4002899952E+02          5.4037777050E-02          7.0478250466E+02          3.9059055000E+01          -1.3538906922E+00         4.6849998474E+01          1.9032360784E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:16:20.232              280.05301194              6721.272287               1665220580.232            0                         899                       2.1481059014E+00          2.1493719512E+00          4.6919185209E+02          4.6948691589E+02          5.4039673084E-02          7.0477273216E+02          3.9067979269E+01          -1.3490508534E+00         4.6833506603E+01          1.9032561258E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:16:30.612              280.05313209              6721.275170               1665220590.613            0                         899                       2.1168782526E+00          2.1177090243E+00          4.6923470887E+02          4.6943119894E+02          3.5990588526E-02          7.0479010737E+02          3.9078866365E+01          -1.3551626032E+00         4.6622410654E+01          1.9030219741E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:16:39.734              280.05323767              6721.277704               1665220599.735            0                         899                       2.1170284834E+00          2.1178593416E+00          4.5424999074E+02          4.5444021231E+02          3.5991777730E-02          7.0479582568E+02          3.9087270219E+01          -1.4393478900E+00         4.6600971222E+01          1.9030307391E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:16:48.887              280.05334360              6721.280246               1665220608.887            0                         899                       2.1067176101E+00          2.1078753790E+00          4.5428474035E+02          4.5455112728E+02          5.0390706815E-02          7.0477292133E+02          3.9096376583E+01          -1.3527588907E+00         4.6600971222E+01          1.9032112968E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:16:58.878              280.05345925              6721.283022               1665220618.879            0                         899                       2.1068893532E+00          2.1080472604E+00          4.3816488899E+02          4.3842183320E+02          5.0392619986E-02          7.0474313738E+02          3.9106032668E+01          -1.3705229380E+00         4.6600971222E+01          1.9031488014E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:17:08.953              280.05357584              6721.285820               1665220628.953            0                         899                       2.1044935181E+00          2.1052649878E+00          4.3819741658E+02          4.3836881428E+02          3.3619065164E-02          7.0476960522E+02          3.9114856695E+01          -1.3699947477E+00         4.6600971222E+01          1.9029780596E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:17:17.609              280.05367604              6721.288225               1665220637.610            0                         899                       2.1046459798E+00          2.1054175315E+00          4.3536496938E+02          4.3553526494E+02          3.3620199607E-02          7.0477023336E+02          3.9123438601E+01          -1.4175739975E+00         4.6600971222E+01          1.9027517445E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:17:25.934              280.05377240              6721.290537               1665220645.935            0                         899                       2.1015830098E+00          2.1029819827E+00          4.3539217720E+02          4.3570143166E+02          6.1030547668E-02          7.0477988055E+02          3.9130865287E+01          -1.3574909185E+00         4.6600971222E+01          1.9032423285E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:17:34.717              280.05387404              6721.292977               1665220654.717            0                         899                       2.1017222271E+00          2.1031213359E+00          4.3602822522E+02          4.3633794102E+02          6.1032431029E-02          7.0476975841E+02          3.9138713357E+01          -1.3448038496E+00         4.6589426912E+01          1.9031624118E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:17:44.275              280.05398466              6721.295632               1665220664.275            0                         899                       2.1005272468E+00          2.1017690102E+00          4.3606226441E+02          4.3633732568E+02          5.4203505028E-02          7.0477278996E+02          3.9147991105E+01          -1.3516378363E+00         4.6373383402E+01          1.9032087048E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:17:52.809              280.05408345              6721.298003               1665220672.810            0                         899                       2.1006750528E+00          2.1019169444E+00          4.3596022844E+02          4.3623523437E+02          5.4205281959E-02          7.0477165697E+02          3.9156328062E+01          -1.3530067932E+00         4.6351943970E+01          1.9032205897E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:18:01.619              280.05418542              6721.300450               1665220681.620            0                         899                       2.1475271828E+00          2.1491835805E+00          4.3598687026E+02          4.3634568891E+02          7.0707356942E-02          7.0475838081E+02          3.9163590640E+01          -1.3424108834E+00         4.6351943970E+01          1.9028327980E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:18:10.404              280.05428709              6721.302890               1665220690.405            0                         899                       2.1476866461E+00          2.1493432241E+00          4.3686316113E+02          4.3722271341E+02          7.0709800675E-02          7.0477976737E+02          3.9172379702E+01          -1.3543002819E+00         4.6351943970E+01          1.9032473090E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:18:19.160              280.05438843              6721.305322               1665220699.160            0                         899                       2.1226325405E+00          2.1246703285E+00          4.3689233086E+02          4.3733987899E+02          8.7991547161E-02          7.0488059624E+02          3.9180316091E+01          -1.3496975733E+00         4.6351943970E+01          1.9032022501E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:18:28.614              280.05449785              6721.307948               1665220708.614            0                         899                       2.1227727577E+00          2.1248107431E+00          4.3543467947E+02          4.3588074813E+02          8.7994254197E-02          7.0479014052E+02          3.9188139505E+01          -1.4069780546E+00         4.6351943970E+01          1.9024943990E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:18:37.717              280.05460321              6721.310477               1665220717.717            0                         899                       2.1108741509E+00          2.1132312392E+00          4.3545731354E+02          4.3597616710E+02          1.0232984866E-01          7.0479862723E+02          3.9194317597E+01          -1.3543541779E+00         4.6351943970E+01          1.9031359426E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:18:46.457              280.05470436              6721.312905               1665220726.457            0                         899                       2.1109976517E+00          2.1133549423E+00          4.3586919743E+02          4.3638855592E+02          1.0233263780E-01          7.0480711072E+02          3.9201248725E+01          -1.3541924946E+00         4.6351943970E+01          1.9032563620E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:18:55.746              280.05481188              6721.315485               1665220735.746            0                         899                       2.4470079787E+00          2.4483394728E+00          4.3590353995E+02          4.3615662312E+02          4.9893169310E-02          7.0479800839E+02          3.9210613579E+01          -1.4014160112E+00         4.6351943970E+01          1.9028693054E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:19:05.428              280.05492395              6721.318175               1665220745.429            0                         899                       2.4472152554E+00          2.4485469144E+00          4.5024487447E+02          4.5050629440E+02          4.9895125950E-02          7.0480318224E+02          3.9220585754E+01          -1.3637428497E+00         4.6351943970E+01          1.9029041151E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:19:14.440              280.05502824              6721.320678               1665220754.440            0                         899                       2.6704423512E+00          2.6733033694E+00          4.5027635805E+02          4.5079111348E+02          9.8185166354E-02          7.0479534387E+02          3.9228908766E+01          -1.3469488905E+00         4.6315661854E+01          1.9032239004E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:19:22.456              280.05512102              6721.322904               1665220762.456            0                         899                       2.6706110798E+00          2.6734723623E+00          4.6027923296E+02          4.6080543903E+02          9.8188029271E-02          7.0479301847E+02          3.9236323123E+01          -1.3698007216E+00         4.6345347221E+01          1.9031333330E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:19:31.638              280.05522729              6721.325455               1665220771.638            0                         899                       2.3386357655E+00          2.3406020607E+00          4.6031060037E+02          4.6072356684E+02          7.7071648094E-02          7.0478832765E+02          3.9244442416E+01          -1.3690677471E+00         4.6284327299E+01          1.9030937460E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:19:40.437              280.05532913              6721.327899               1665220780.437            0                         899                       2.3387866199E+00          2.3407531008E+00          4.4574117619E+02          4.4614108371E+02          7.7073954300E-02          7.0480317415E+02          3.9252050993E+01          -1.3931484065E+00         4.6170533389E+01          1.9027024061E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:19:48.221              280.05541924              6721.330062               1665220788.222            0                         899                       2.2262334423E+00          2.2282967920E+00          4.4576693275E+02          4.4620778207E+02          8.4951942334E-02          7.0479834146E+02          3.9258926341E+01          -1.3611450456E+00         4.6211763066E+01          1.9031754993E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:19:56.888              280.05551954              6721.332469               1665220796.888            0                         899                       2.2263694863E+00          2.2284330208E+00          4.4551764562E+02          4.4595826092E+02          8.4954355696E-02          7.0478217846E+02          3.9266149710E+01          -1.3414838646E+00         4.6261238679E+01          1.9033326850E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:20:04.993              280.05561336              6721.334721               1665220804.994            0                         899                       2.3402761317E+00          2.3417737984E+00          4.4554498207E+02          4.4584921867E+02          5.8673734779E-02          7.0477786841E+02          3.9273450485E+01          -1.3775940455E+00         4.6351943970E+01          1.9028883599E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:20:13.582              280.05571275              6721.337106               1665220813.582            0                         899                       2.3404332727E+00          2.3419310867E+00          4.4399201577E+02          4.4429520139E+02          5.8675562509E-02          7.0478307580E+02          3.9281370908E+01          -1.3579867368E+00         4.6351943970E+01          1.9032816476E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:20:22.589              280.05581701              6721.339608               1665220822.590            0                         899                       2.2033125253E+00          2.2047896330E+00          4.4401993891E+02          4.4433756140E+02          6.1463671825E-02          7.0478499214E+02          3.9288853172E+01          -1.3423893160E+00         4.6300819170E+01          1.9032570858E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:20:31.493              280.05592006              6721.342081               1665220831.493            0                         899                       2.2034403128E+00          2.2049175460E+00          4.3502399810E+02          4.3533519389E+02          6.1465329959E-02          7.0478657380E+02          3.9295712351E+01          -1.3683347647E+00         4.6198569569E+01          1.9028976693E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:20:40.339              280.05602245              6721.344539               1665220840.340            0                         899                       2.1435051585E+00          2.1451058851E+00          4.3505462977E+02          4.3540129584E+02          6.8460791409E-02          7.0477595085E+02          3.9304082252E+01          -1.3470351183E+00         4.6102916718E+01          1.9031550262E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:20:49.674              280.05613050              6721.347132               1665220849.675            0                         899                       2.1436542600E+00          2.1452551498E+00          4.3090762105E+02          4.3125099379E+02          6.8463009337E-02          7.0478845336E+02          3.9312319168E+01          -1.3479405989E+00         4.6102916718E+01          1.9031259170E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:20:59.740              280.05624700              6721.349928               1665220859.741            0                         899                       2.2188204385E+00          2.2188960663E+00          4.3093726447E+02          4.3095293659E+02          3.1269293565E-03          7.0478409400E+02          3.9320493231E+01          -1.3559387567E+00         4.6102916718E+01          1.9033367448E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:21:09.730              280.05636263              6721.352703               1665220869.731            0                         899                       2.2189803689E+00          2.2190560047E+00          4.3385816758E+02          4.3387394645E+02          3.1270341748E-03          7.0476882793E+02          3.9329015719E+01          -1.3599593766E+00         4.6102916718E+01          1.9031952788E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:21:20.072              280.05648231              6721.355576               1665220880.072            0                         899                       2.3205764432E+00          2.3212992704E+00          4.3388990945E+02          4.3403411449E+02          2.8567803812E-02          7.0477976131E+02          3.9337712421E+01          -1.3535565162E+00         4.6102916718E+01          1.9032971894E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:21:29.953              280.05659669              6721.358321               1665220889.954            0                         899                       2.3207439179E+00          2.3214668215E+00          4.3489734884E+02          4.3504189355E+02          2.8568760872E-02          7.0478142421E+02          3.9346229654E+01          -1.3546775366E+00         4.6102916718E+01          1.9032434906E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:21:39.483              280.05670699              6721.360968               1665220899.484            0                         899                       2.2594336884E+00          2.2599362996E+00          4.3492845051E+02          4.3503168149E+02          2.0403724833E-02          7.0477620874E+02          3.9354731528E+01          -1.3464961652E+00         4.6102916718E+01          1.9032275130E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:21:48.108              280.05680682              6721.363364               1665220908.109            0                         899                       2.2595578267E+00          2.2600604783E+00          4.4390236674E+02          4.4400773038E+02          2.0404245842E-02          7.0475442444E+02          3.9361223284E+01          -1.3536643027E+00         4.6102916718E+01          1.9032704549E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:21:56.727              280.05690657              6721.365758               1665220916.728            0                         899                       2.2487363649E+00          2.2500117672E+00          4.4392992088E+02          4.4419857457E+02          5.2003901781E-02          7.0474853475E+02          3.9368609144E+01          -1.3653381747E+00         4.6102916718E+01          1.9031960342E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:22:06.098              280.05701502              6721.368361               1665220926.098            0                         899                       2.2488954655E+00          2.2501710001E+00          4.3912091153E+02          4.3938666369E+02          5.2005612232E-02          7.0476972204E+02          3.9376970759E+01          -1.3658986565E+00         4.6102916718E+01          1.9030941932E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:22:14.796              280.05711571              6721.370777               1665220934.797            0                         899                       2.2427074004E+00          2.2441498151E+00          4.3914759529E+02          4.3944896525E+02          5.8967374971E-02          7.0474842804E+02          3.9384198170E+01          -1.3627080199E+00         4.6102916718E+01          1.9031239996E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:22:22.786              280.05720818              6721.372996               1665220942.787            0                         899                       2.2428488553E+00          2.2442914033E+00          4.3111235231E+02          4.3140821668E+02          5.8969104293E-02          7.0475698145E+02          3.9391653554E+01          -1.3377327145E+00         4.6102916718E+01          1.9033595862E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-10-08                09:22:32.371              280.05731912              6721.375659               1665220952.372            0                         899                       2.2718024195E+00          2.2731312883E+00          4.3113926782E+02          4.3140835892E+02          5.3632873513E-02          7.0473805732E+02          3.9399072963E+01          -1.3531576956E+00         4.6102916718E+01          1.9034173738E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
