DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2022-03-09                02:01:21.707              66.75094569               1602.022697               1646791281.708            0                         899                       2.0359939111E+00          2.0450880514E+00          4.5909448697E+02          4.6128310719E+02          4.0796522237E-01          7.4600265523E+02          2.8429520702E+01          -1.1210284004E+00         2.8671010971E+01          1.8694861178E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:26.267              66.75099847               1602.023963               1646791286.268            0                         899                       2.0359700070E+00          2.0450639928E+00          4.5892510669E+02          4.6111290793E+02          4.0796308767E-01          7.4601063911E+02          2.8428164589E+01          -1.2081240195E+00         2.8671010971E+01          1.8661451453E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:30.713              66.75104992               1602.025198               1646791290.713            0                         899                       2.0361845599E+00          2.0444479486E+00          4.5892162263E+02          4.6090932261E+02          3.7081357584E-01          7.4601782873E+02          2.8427277963E+01          -1.1607603648E+00         2.8671010971E+01          1.8692256725E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:34.486              66.75109359               1602.026246               1646791294.486            0                         899                       2.0361703870E+00          2.0444336924E+00          4.5885031574E+02          4.6083770068E+02          3.7081242554E-01          7.4601200372E+02          2.8426473996E+01          -1.1454000670E+00         2.8671010971E+01          1.8702847891E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:38.394              66.75113883               1602.027332               1646791298.395            0                         899                       2.0346485532E+00          2.0436757310E+00          4.5884591837E+02          4.6101867832E+02          4.0524112307E-01          7.4602078186E+02          2.8425354749E+01          -1.1651475177E+00         2.8671010971E+01          1.8661466194E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:42.680              66.75118844               1602.028522               1646791302.681            0                         899                       2.0346312373E+00          2.0436583039E+00          4.5878442711E+02          4.6095688760E+02          4.0523958599E-01          7.4602990521E+02          2.8424371719E+01          -1.1325405544E+00         2.8671010971E+01          1.8673814875E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:46.716              66.75123514               1602.029643               1646791306.716            0                         899                       2.0364054437E+00          2.0446246689E+00          4.5878009541E+02          4.6075634514E+02          3.6879989039E-01          7.4601630124E+02          2.8423269044E+01          -1.1264502923E+00         2.8671010971E+01          1.8686592822E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:51.000              66.75128472               1602.030833               1646791311.000            0                         899                       2.0363848730E+00          2.0446039780E+00          4.5886712999E+02          4.6084374569E+02          3.6879823012E-01          7.4601680932E+02          2.8422102303E+01          -1.1351383411E+00         2.8671010971E+01          1.8682841547E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:54.809              66.75132881               1602.031891               1646791314.809            0                         899                       2.0342588901E+00          2.0430194779E+00          4.5886506222E+02          4.6097412987E+02          3.9339989856E-01          7.4601704781E+02          2.8421576026E+01          -1.1116720762E+00         2.8671010971E+01          1.8686168835E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:01:59.197              66.75137959               1602.033110               1646791319.197            0                         899                       2.0342421398E+00          2.0430026232E+00          4.5794518187E+02          4.6005001375E+02          3.9339845488E-01          7.4602573582E+02          2.8420624929E+01          -1.1093545797E+00         2.8671010971E+01          1.8678537457E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:03.562              66.75143012               1602.034323               1646791323.562            0                         899                       2.0328705573E+00          2.0419625649E+00          4.5794062474E+02          4.6012658651E+02          4.0849384721E-01          7.4602376733E+02          2.8419462836E+01          -1.1375097313E+00         2.8671010971E+01          1.8685909410E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:08.154              66.75148328               1602.035599               1646791328.155            0                         899                       2.0328500700E+00          2.0419419450E+00          4.5838744027E+02          4.6057552502E+02          4.0849201240E-01          7.4601870263E+02          2.8418298721E+01          -1.1588201262E+00         2.8671010971E+01          1.8661974484E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:13.079              66.75154028               1602.036967               1646791333.080            0                         899                       2.0352592610E+00          2.0436658297E+00          4.5838065611E+02          4.6040134140E+02          3.7738304606E-01          7.4601869858E+02          2.8416570335E+01          -1.1483427839E+00         2.8671010971E+01          1.8657376308E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:17.999              66.75159721               1602.038333               1646791337.999            0                         899                       2.0352423950E+00          2.0436488629E+00          4.5770023470E+02          4.5971791300E+02          3.7738165234E-01          7.4602727180E+02          2.8415613174E+01          -1.1571386176E+00         2.8671010971E+01          1.8660278750E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:21.888              66.75164222               1602.039413               1646791341.888            0                         899                       2.0342752502E+00          2.0431284376E+00          4.5769621373E+02          4.5982213452E+02          3.9753694128E-01          7.4602717398E+02          2.8414587299E+01          -1.1212331964E+00         2.8671010971E+01          1.8665429892E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:25.790              66.75168740               1602.040497               1646791345.791            0                         899                       2.0342505477E+00          2.0431035795E+00          4.5791104105E+02          4.6003794812E+02          3.9753478991E-01          7.4602834578E+02          2.8413184703E+01          -1.1118337398E+00         2.8671010971E+01          1.8644357681E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:29.861              66.75173450               1602.041628               1646791349.861            0                         899                       2.0340271325E+00          2.0429324716E+00          4.5790726956E+02          4.6004696437E+02          3.9991707807E-01          7.4602405472E+02          2.8412222894E+01          -1.1374234782E+00         2.8671010971E+01          1.8662744232E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:33.785              66.75177992               1602.042718               1646791353.785            0                         899                       2.0340151351E+00          2.0429203982E+00          4.5828709056E+02          4.6042855454E+02          3.9991602682E-01          7.4601905429E+02          2.8411541604E+01          -1.1919445163E+00         2.8671010971E+01          1.8625958209E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2022-03-09                02:02:37.996              66.75182867               1602.043888               1646791357.997            0                         899                       2.0342957991E+00          2.0427369527E+00          4.5828283058E+02          4.6031235933E+02          3.7910791881E-01          7.4602245285E+02          2.8410456108E+01          -1.1814779414E+00         2.8671010971E+01          1.8619600271E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
