UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,MDF.lim,warn.nb.obs,rescued_analyzer,rescued_gas
44854_SRS5_Water_54,0.7028466689441638,2137.9312205379,2161.91712521101,0.12826686990967828,1.754038275499331,2.2722901755998213,852.7464389776214,0.01680615320524833,2.3911549912436816,0.9028914941256566,7.57247031039362e-97,1.083882649017893,2135.960292198103,2176.7240215549136,0.1978045011549741,1.6575067040249816,2.1225572810532105,829.0671316269766,0.08661028682889836,7.990743915623709,0.915267790937126,0.00485246331177317,2136.64,2161.23,0.02623196077548263,0.9,5.479565139767483,189,0.14251874434408698,1,1.5421324407016572,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.083882649017893,HM,NA,0,4,0.9,0.9,0.06546536707079771,2,0.5,1,0.026,60,Picarro,CH4
44854_SRS5_Water_55,0.10905103883478494,2102.963973170177,2107.2992293912503,0.01988649642694288,1.6788840432253582,2.092227038188226,955.264855277148,0.01228721512719764,11.267398512189406,0.262051128621706,2.5891449800257015e-16,0.12923269153985317,2102.8352907234917,2117.7100255834644,0.02356681317309682,1.6745290830456434,2.0913590260970283,957.1572079270088,0.05580248815923391,43.17985448908288,0.26266331429253875,0.00158435181500371,2101.84,2104.9,0.02253564149733179,0.9,5.483672764350736,220,0.02209610714104765,1,1.1850661206047193,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.12923269153985317,HM,AICc,1,3,0.9,0.9,0.06067798762169179,2,0.5,1,0.023,60,Picarro,CH4
44854_SRS5_Water_56,0.1085458350617071,2100.165436315328,2104.3018948465256,0.01979166761338614,1.5514501039268804,1.929099898322448,882.1845885676375,0.01205195292888863,11.103100291261502,0.27615392322285914,1.3468755872345882e-16,0.21773383723749004,2099.579576264428,2105.0617742009754,0.03970042454730505,1.5377376542151475,1.916819117225137,881.5677529823977,0.08107103623389682,37.23400885341939,0.2853406947089495,0.00724169849516733,2097.03,2107.89,0.02350466090407197,0.9,5.4844208776167935,211,0.02199074179265127,1,2.0059160917018213,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.1085458350617071,LM,g-fact. > 2,0,4,0.9,0.9,0.06195855517393628,2,0.5,1,0.024,60,Picarro,CH4
45003_FLM30_Water_146,1.8787279557666032,3271.369996798488,3531.2157708635104,0.34508070924969797,3.6475899642974894,4.5115126727387365,4447.048618661156,0.00409567927908922,0.2180027856890016,0.9964105030017446,0,1.8965942240366185,3270.9454605638152,16054.5298476472,0.3483623469702303,3.7312415645691086,4.600381687788715,4478.681164252942,0.01679840240558387,0.8857140970212898,0.9962694111035792,2.7250756628337964e-5,3274.51,3535.07,0.00649851879558502,0.9,5.444314635412346,759,0.38342301027744213,1,1.0095097686789491,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.8787279557666032,LM,RMSE | MAE | AICc,3,1,0.9,0.9,0.03266793038882825,2,0.5,1,0.0065,60,LGR1,CH4
Oct_22_1_FLM30_stem,15.6922792208835,3629.496885805305,5107.024000818668,4.070322630890807,2.997588834142118,3.6490442000504513,1992.2778825097312,0.00701596947877893,0.04470969054286252,0.9999270433893948,0,16.067628424962507,3623.610425456997,35448.116924793314,4.167682124584777,2.1350284526232617,2.6295988100221295,1754.494314521781,0.02058202185266588,0.12809620255276666,0.9999621585172824,1.3095826402435156e-4,3623.78,5100.55,0.00953231352859982,0.9,3.8552912493448166,366,4.522580700989786,1,1.0239193554228558,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),16.067628424962507,HM,,0,4,0.9,0.9,0.0470437536140385,2,0.5,1,0.0095,60,LGR2,CH4
Oct_22_2_FLM30_stem,8.04237948317531,2283.4592348586175,2900.9933508095182,2.0862639052395293,1.066828646258025,1.3654036320088208,1040.8537502353306,0.00355550190217931,0.04420957640232517,0.999941759692762,0,8.166806095099302,2281.8780421735532,22315.4684629001,2.118541261692471,1.166995019577389,1.4832409837775262,1092.4105666499206,0.01549322199257981,0.189709683469489,0.9999314219494116,1.0574945465095712e-4,2281.29,2899.7999999999997,0.01168157434805208,0.9,3.8549195348571894,299,2.3180710058216993,1,1.015471367918449,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),8.04237948317531,LM,RMSE | MAE | AICc,3,1,0.9,0.9,0.052048343876961625,2,0.5,1,0.012,60,LGR2,CH4
Oct_22_3_FLM30_stem,1.0242691458407789,2098.2394263767487,2173.421632736478,0.26566150657148135,1.4999208102433712,1.9034381322530416,1181.7675958804089,0.00533008957524315,0.5203797846383342,0.9923679064111092,7.155278466358707e-292,1.2530778106842773,2095.5598113636634,2318.9104651183206,0.32500689920169346,1.19406625192634,1.4987122956840233,1047.563394894381,0.01945773477175789,1.5527954134893245,0.99526845802615,0.00145514192028603,2095.46,2169.31,0.01221826749153832,0.9,3.85554218621876,285,0.2951794517460904,1,1.2233872471631266,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.2530778106842773,HM,,0,4,0.9,0.9,0.053311398998318306,2,0.5,1,0.012,60,LGR2,CH4
Oct_22_4_FLM30_stem,2.085310553663205,2249.967629460583,2401.4189517563836,0.5408975796278599,6.032559583668067,7.942497868237507,1975.1041534444928,0.02259672153195469,1.0836142123895978,0.968054725878484,1.2165038643280304e-211,2.0918649498398896,2249.8799953858093,20257.43330270852,0.5425976894851965,6.058877180358525,7.97180518723409,1979.239521277986,0.09073992578984552,4.337752577994613,0.9678214383135288,3.013167198369759e-5,2249.3500000000004,2411.33,0.01234786556729729,0.9,3.8552780271228215,282,0.6009973106976221,1,1.003143127130475,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.085310553663205,LM,RMSE | MAE | AICc,3,1,0.9,0.9,0.053594220075787236,2,0.5,1,0.012,60,LGR2,CH4
Oct_22_5_FLM30_stem,14.67639114463678,2572.4948910037847,3409.9918776220547,3.8068044846285,4.2392418874903,5.482290742601844,1391.595026843801,0.02233782232064972,0.15220241884063354,0.999488301632076,0,15.67641528837983,2563.1530071148995,9303.049635033052,4.066193619029499,2.700310053105658,3.565286372432027,1202.6255450438848,0.06105236135833745,0.3894535851164431,0.9997835892936336,6.033020747212085e-4,2560.7000000000003,3399.14,0.01570033580005294,0.9,3.855304679790779,222,4.229782760698334,1,1.0681382864416564,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),15.67641528837983,HM,,0,4,0.9,0.9,0.06040404496926219,2,0.5,1,0.016,60,LGR2,CH4
Oct_22_6_FLM30_stem,0.1680594079373966,1982.733451483229,1995.898482157065,0.04359281680078158,2.1352458174794107,2.569881049713894,1447.3866038176786,0.00650252087242151,3.869179924068131,0.6869136315415235,1.3115078966979247e-78,0.6804516691327486,1977.827367826008,1994.119252046202,0.1765019008358019,1.4841316752469,1.862261444088305,1252.9787019960645,0.05378645007129788,7.904521733314279,0.8355933352894984,0.0108337315960682,1980.81,1994.6,0.01145111504244751,0.9,3.8552087309573313,305,0.04843646311197953,1,4.048875796267365,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.1680594079373966,LM,g-fact. > 2,0,4,0.9,0.9,0.051533850088248144,2,0.5,1,0.011,60,LGR2,CH4
