SysTime.......................Time..........Batt_v.......Batt_v_sd....BATT_PERCENT.BATT_PERCENT_sd........CH4._ppm.....CH4._ppm_sd........H2O._ppm.....H2O._ppm_sd........CO2._ppm.....CO2._ppm_sd.......CH4.d_ppm....CH4.d_ppm_sd.......CO2.d_ppm....CO2.d_ppm_sd.......GasP_torr....GasP_torr_sd..........GasT_C.......GasT_C_sd..........AmbT_C.......AmbT_C_sd..........RD0_us.......RD0_us_sd..........RD1_us.......RD1_us_sd..Temp_Status_mA.Temp_Status_mA_sd.Analyzer_Status_mA.Analyzer_Status_mA_sd........Fit_Flag.......MIU_VALVE........MIU_DESC,source_file
"10/15/2022 13:02:58.737, 10/15/2022 13:02:58.683, 4.15527e+0, 0.00000e+0, 9.66482e+1, 0.00000e+0, 3.30131e+0, 0.00000e+0, 4.89230e+2, 0.00000e+0, 7.36341e+2, 0.00000e+0, 3.30293e+0, 0.00000e+0, 7.36702e+2, 0.00000e+0, 5.02708e+2, 0.00000e+0, 3.66540e+1, 0.00000e+0, 3.81207e+1, 0.00000e+0, 3.41099e+0, 0.00000e+0, 3.57389e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:02:59.734, 10/15/2022 13:02:59.678, 4.15520e+0, 0.00000e+0, 9.66377e+1, 0.00000e+0, 3.30737e+0, 0.00000e+0, 4.51745e+2, 0.00000e+0, 7.38404e+2, 0.00000e+0, 3.30886e+0, 0.00000e+0, 7.38738e+2, 0.00000e+0, 5.02699e+2, 0.00000e+0, 3.66597e+1, 0.00000e+0, 3.81627e+1, 0.00000e+0, 3.41056e+0, 0.00000e+0, 3.57416e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:00.727, 10/15/2022 13:03:00.672, 4.15454e+0, 0.00000e+0, 9.65401e+1, 0.00000e+0, 3.31474e+0, 0.00000e+0, 5.39016e+2, 0.00000e+0, 7.37828e+2, 0.00000e+0, 3.31652e+0, 0.00000e+0, 7.38226e+2, 0.00000e+0, 5.02481e+2, 0.00000e+0, 3.66755e+1, 0.00000e+0, 3.81637e+1, 0.00000e+0, 3.41092e+0, 0.00000e+0, 3.57439e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:01.724, 10/15/2022 13:03:01.667, 4.15521e+0, 0.00000e+0, 9.66381e+1, 0.00000e+0, 3.31854e+0, 0.00000e+0, 4.53986e+2, 0.00000e+0, 7.37802e+2, 0.00000e+0, 3.32004e+0, 0.00000e+0, 7.38137e+2, 0.00000e+0, 5.02491e+2, 0.00000e+0, 3.66676e+1, 0.00000e+0, 3.81435e+1, 0.00000e+0, 3.41019e+0, 0.00000e+0, 3.57397e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:02.717, 10/15/2022 13:03:02.662, 4.15547e+0, 0.00000e+0, 9.66768e+1, 0.00000e+0, 3.32525e+0, 0.00000e+0, 4.51347e+2, 0.00000e+0, 7.39386e+2, 0.00000e+0, 3.32676e+0, 0.00000e+0, 7.39720e+2, 0.00000e+0, 5.02750e+2, 0.00000e+0, 3.66993e+1, 0.00000e+0, 3.81612e+1, 0.00000e+0, 3.41033e+0, 0.00000e+0, 3.57476e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:03.710, 10/15/2022 13:03:03.656, 4.15488e+0, 0.00000e+0, 9.65905e+1, 0.00000e+0, 3.32817e+0, 0.00000e+0, 5.50967e+2, 0.00000e+0, 7.40966e+2, 0.00000e+0, 3.33001e+0, 0.00000e+0, 7.41375e+2, 0.00000e+0, 5.02704e+2, 0.00000e+0, 3.67011e+1, 0.00000e+0, 3.82035e+1, 0.00000e+0, 3.41056e+0, 0.00000e+0, 3.57385e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:04.702, 10/15/2022 13:03:04.651, 4.15505e+0, 0.00000e+0, 9.66156e+1, 0.00000e+0, 3.33453e+0, 0.00000e+0, 4.33222e+2, 0.00000e+0, 7.41858e+2, 0.00000e+0, 3.33598e+0, 0.00000e+0, 7.42179e+2, 0.00000e+0, 5.02424e+2, 0.00000e+0, 3.66924e+1, 0.00000e+0, 3.82098e+1, 0.00000e+0, 3.41078e+0, 0.00000e+0, 3.57374e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:05.699, 10/15/2022 13:03:05.646, 4.15538e+0, 0.00000e+0, 9.66637e+1, 0.00000e+0, 3.33597e+0, 0.00000e+0, 3.66214e+2, 0.00000e+0, 7.41404e+2, 0.00000e+0, 3.33719e+0, 0.00000e+0, 7.41675e+2, 0.00000e+0, 5.02502e+2, 0.00000e+0, 3.66940e+1, 0.00000e+0, 3.81883e+1, 0.00000e+0, 3.41041e+0, 0.00000e+0, 3.57331e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:06.690, 10/15/2022 13:03:06.639, 4.15531e+0, 0.00000e+0, 9.66530e+1, 0.00000e+0, 3.34260e+0, 0.00000e+0, 5.11419e+2, 0.00000e+0, 7.42107e+2, 0.00000e+0, 3.34431e+0, 0.00000e+0, 7.42486e+2, 0.00000e+0, 5.02721e+2, 0.00000e+0, 3.67001e+1, 0.00000e+0, 3.82098e+1, 0.00000e+0, 3.41110e+0, 0.00000e+0, 3.57375e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:07.685, 10/15/2022 13:03:07.635, 4.15514e+0, 0.00000e+0, 9.66282e+1, 0.00000e+0, 3.34752e+0, 0.00000e+0, 5.63103e+2, 0.00000e+0, 7.43237e+2, 0.00000e+0, 3.34940e+0, 0.00000e+0, 7.43656e+2, 0.00000e+0, 5.02673e+2, 0.00000e+0, 3.67210e+1, 0.00000e+0, 3.82508e+1, 0.00000e+0, 3.41027e+0, 0.00000e+0, 3.57414e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:08.678, 10/15/2022 13:03:08.629, 4.15490e+0, 0.00000e+0, 9.65926e+1, 0.00000e+0, 3.35276e+0, 0.00000e+0, 4.32532e+2, 0.00000e+0, 7.44543e+2, 0.00000e+0, 3.35421e+0, 0.00000e+0, 7.44865e+2, 0.00000e+0, 5.02472e+2, 0.00000e+0, 3.67088e+1, 0.00000e+0, 3.82461e+1, 0.00000e+0, 3.41125e+0, 0.00000e+0, 3.57350e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:09.684, 10/15/2022 13:03:09.631, 4.15514e+0, 0.00000e+0, 9.66285e+1, 0.00000e+0, 3.35889e+0, 0.00000e+0, 4.65175e+2, 0.00000e+0, 7.46372e+2, 0.00000e+0, 3.36046e+0, 0.00000e+0, 7.46720e+2, 0.00000e+0, 5.02519e+2, 0.00000e+0, 3.67196e+1, 0.00000e+0, 3.82214e+1, 0.00000e+0, 3.41071e+0, 0.00000e+0, 3.57304e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:10.676, 10/15/2022 13:03:10.625, 4.15512e+0, 0.00000e+0, 9.66252e+1, 0.00000e+0, 3.36218e+0, 0.00000e+0, 5.20897e+2, 0.00000e+0, 7.45661e+2, 0.00000e+0, 3.36394e+0, 0.00000e+0, 7.46050e+2, 0.00000e+0, 5.02771e+2, 0.00000e+0, 3.67326e+1, 0.00000e+0, 3.82458e+1, 0.00000e+0, 3.41098e+0, 0.00000e+0, 3.57351e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:11.674, 10/15/2022 13:03:11.619, 4.15492e+0, 0.00000e+0, 9.65954e+1, 0.00000e+0, 3.36666e+0, 0.00000e+0, 5.15006e+2, 0.00000e+0, 7.46230e+2, 0.00000e+0, 3.36840e+0, 0.00000e+0, 7.46614e+2, 0.00000e+0, 5.02668e+2, 0.00000e+0, 3.67215e+1, 0.00000e+0, 3.82802e+1, 0.00000e+0, 3.41104e+0, 0.00000e+0, 3.57402e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:12.663, 10/15/2022 13:03:12.614, 4.15509e+0, 0.00000e+0, 9.66213e+1, 0.00000e+0, 3.37363e+0, 0.00000e+0, 3.67668e+2, 0.00000e+0, 7.48550e+2, 0.00000e+0, 3.37487e+0, 0.00000e+0, 7.48825e+2, 0.00000e+0, 5.02452e+2, 0.00000e+0, 3.67377e+1, 0.00000e+0, 3.82859e+1, 0.00000e+0, 3.41047e+0, 0.00000e+0, 3.57237e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:13.664, 10/15/2022 13:03:13.608, 4.15527e+0, 0.00000e+0, 9.66475e+1, 0.00000e+0, 3.37328e+0, 0.00000e+0, 4.82779e+2, 0.00000e+0, 7.49626e+2, 0.00000e+0, 3.37491e+0, 0.00000e+0, 7.49988e+2, 0.00000e+0, 5.02552e+2, 0.00000e+0, 3.67272e+1, 0.00000e+0, 3.82524e+1, 0.00000e+0, 3.41079e+0, 0.00000e+0, 3.57314e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:14.655, 10/15/2022 13:03:14.603, 4.15533e+0, 0.00000e+0, 9.66566e+1, 0.00000e+0, 3.38224e+0, 0.00000e+0, 4.70960e+2, 0.00000e+0, 7.49432e+2, 0.00000e+0, 3.38383e+0, 0.00000e+0, 7.49785e+2, 0.00000e+0, 5.02722e+2, 0.00000e+0, 3.67406e+1, 0.00000e+0, 3.82891e+1, 0.00000e+0, 3.41010e+0, 0.00000e+0, 3.57372e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:15.653, 10/15/2022 13:03:15.598, 4.15518e+0, 0.00000e+0, 9.66346e+1, 0.00000e+0, 3.38180e+0, 0.00000e+0, 5.04919e+2, 0.00000e+0, 7.50148e+2, 0.00000e+0, 3.38351e+0, 0.00000e+0, 7.50527e+2, 0.00000e+0, 5.02606e+2, 0.00000e+0, 3.67424e+1, 0.00000e+0, 3.83193e+1, 0.00000e+0, 3.41084e+0, 0.00000e+0, 3.57323e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:16.642, 10/15/2022 13:03:16.591, 4.15506e+0, 0.00000e+0, 9.66163e+1, 0.00000e+0, 3.38575e+0, 0.00000e+0, 5.08473e+2, 0.00000e+0, 7.51015e+2, 0.00000e+0, 3.38747e+0, 0.00000e+0, 7.51397e+2, 0.00000e+0, 5.02459e+2, 0.00000e+0, 3.67365e+1, 0.00000e+0, 3.83136e+1, 0.00000e+0, 3.41116e+0, 0.00000e+0, 3.57379e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:17.633, 10/15/2022 13:03:17.586, 4.15377e+0, 0.00000e+0, 9.64257e+1, 0.00000e+0, 3.39088e+0, 0.00000e+0, 5.51337e+2, 0.00000e+0, 7.51116e+2, 0.00000e+0, 3.39275e+0, 0.00000e+0, 7.51531e+2, 0.00000e+0, 5.02399e+2, 0.00000e+0, 3.67343e+1, 0.00000e+0, 3.82549e+1, 0.00000e+0, 3.41081e+0, 0.00000e+0, 3.57314e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:18.628, 10/15/2022 13:03:18.580, 4.15317e+0, 0.00000e+0, 9.63385e+1, 0.00000e+0, 3.39799e+0, 0.00000e+0, 5.24293e+2, 0.00000e+0, 7.52117e+2, 0.00000e+0, 3.39977e+0, 0.00000e+0, 7.52512e+2, 0.00000e+0, 5.02566e+2, 0.00000e+0, 3.67539e+1, 0.00000e+0, 3.82792e+1, 0.00000e+0, 3.41044e+0, 0.00000e+0, 3.57343e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:19.623, 10/15/2022 13:03:19.575, 4.15313e+0, 0.00000e+0, 9.63313e+1, 0.00000e+0, 3.40363e+0, 0.00000e+0, 5.32301e+2, 0.00000e+0, 7.53265e+2, 0.00000e+0, 3.40544e+0, 0.00000e+0, 7.53666e+2, 0.00000e+0, 5.02410e+2, 0.00000e+0, 3.67580e+1, 0.00000e+0, 3.83005e+1, 0.00000e+0, 3.41026e+0, 0.00000e+0, 3.57316e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:20.627, 10/15/2022 13:03:20.569, 4.15267e+0, 0.00000e+0, 9.62644e+1, 0.00000e+0, 3.40848e+0, 0.00000e+0, 4.77054e+2, 0.00000e+0, 7.54888e+2, 0.00000e+0, 3.41011e+0, 0.00000e+0, 7.55248e+2, 0.00000e+0, 5.02274e+2, 0.00000e+0, 3.67607e+1, 0.00000e+0, 3.82918e+1, 0.00000e+0, 3.41030e+0, 0.00000e+0, 3.57321e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:21.620, 10/15/2022 13:03:21.564, 4.15449e+0, 0.00000e+0, 9.65328e+1, 0.00000e+0, 3.41108e+0, 0.00000e+0, 5.10289e+2, 0.00000e+0, 7.56012e+2, 0.00000e+0, 3.41283e+0, 0.00000e+0, 7.56398e+2, 0.00000e+0, 5.02520e+2, 0.00000e+0, 3.67695e+1, 0.00000e+0, 3.82962e+1, 0.00000e+0, 3.41131e+0, 0.00000e+0, 3.57383e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:22.612, 10/15/2022 13:03:22.559, 4.15515e+0, 0.00000e+0, 9.66304e+1, 0.00000e+0, 3.41686e+0, 0.00000e+0, 5.39856e+2, 0.00000e+0, 7.56558e+2, 0.00000e+0, 3.41871e+0, 0.00000e+0, 7.56967e+2, 0.00000e+0, 5.02799e+2, 0.00000e+0, 3.67673e+1, 0.00000e+0, 3.83590e+1, 0.00000e+0, 3.41031e+0, 0.00000e+0, 3.57324e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:23.606, 10/15/2022 13:03:23.553, 4.15527e+0, 0.00000e+0, 9.66473e+1, 0.00000e+0, 3.42116e+0, 0.00000e+0, 4.93266e+2, 0.00000e+0, 7.57653e+2, 0.00000e+0, 3.42285e+0, 0.00000e+0, 7.58027e+2, 0.00000e+0, 5.02571e+2, 0.00000e+0, 3.67829e+1, 0.00000e+0, 3.83782e+1, 0.00000e+0, 3.41028e+0, 0.00000e+0, 3.57414e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:24.604, 10/15/2022 13:03:24.548, 4.15511e+0, 0.00000e+0, 9.66245e+1, 0.00000e+0, 3.42415e+0, 0.00000e+0, 4.13635e+2, 0.00000e+0, 7.58264e+2, 0.00000e+0, 3.42557e+0, 0.00000e+0, 7.58578e+2, 0.00000e+0, 5.02456e+2, 0.00000e+0, 3.67720e+1, 0.00000e+0, 3.83556e+1, 0.00000e+0, 3.41083e+0, 0.00000e+0, 3.57452e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:25.593, 10/15/2022 13:03:25.542, 4.15551e+0, 0.00000e+0, 9.66829e+1, 0.00000e+0, 3.42870e+0, 0.00000e+0, 5.29373e+2, 0.00000e+0, 7.58882e+2, 0.00000e+0, 3.43052e+0, 0.00000e+0, 7.59284e+2, 0.00000e+0, 5.02680e+2, 0.00000e+0, 3.67766e+1, 0.00000e+0, 3.83512e+1, 0.00000e+0, 3.41029e+0, 0.00000e+0, 3.57488e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:26.589, 10/15/2022 13:03:26.537, 4.15524e+0, 0.00000e+0, 9.66424e+1, 0.00000e+0, 3.43488e+0, 0.00000e+0, 4.73919e+2, 0.00000e+0, 7.60273e+2, 0.00000e+0, 3.43651e+0, 0.00000e+0, 7.60634e+2, 0.00000e+0, 5.02738e+2, 0.00000e+0, 3.67835e+1, 0.00000e+0, 3.83976e+1, 0.00000e+0, 3.41055e+0, 0.00000e+0, 3.57370e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:27.583, 10/15/2022 13:03:27.531, 4.15531e+0, 0.00000e+0, 9.66535e+1, 0.00000e+0, 3.44004e+0, 0.00000e+0, 4.80996e+2, 0.00000e+0, 7.61819e+2, 0.00000e+0, 3.44170e+0, 0.00000e+0, 7.62186e+2, 0.00000e+0, 5.02533e+2, 0.00000e+0, 3.67854e+1, 0.00000e+0, 3.84110e+1, 0.00000e+0, 3.41104e+0, 0.00000e+0, 3.57269e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:28.582, 10/15/2022 13:03:28.527, 4.15537e+0, 0.00000e+0, 9.66627e+1, 0.00000e+0, 3.44428e+0, 0.00000e+0, 4.50137e+2, 0.00000e+0, 7.62002e+2, 0.00000e+0, 3.44583e+0, 0.00000e+0, 7.62345e+2, 0.00000e+0, 5.02483e+2, 0.00000e+0, 3.67923e+1, 0.00000e+0, 3.83941e+1, 0.00000e+0, 3.41124e+0, 0.00000e+0, 3.57293e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:29.569, 10/15/2022 13:03:29.522, 4.15567e+0, 0.00000e+0, 9.67064e+1, 0.00000e+0, 3.44808e+0, 0.00000e+0, 4.82763e+2, 0.00000e+0, 7.63710e+2, 0.00000e+0, 3.44975e+0, 0.00000e+0, 7.64079e+2, 0.00000e+0, 5.02736e+2, 0.00000e+0, 3.67972e+1, 0.00000e+0, 3.83891e+1, 0.00000e+0, 3.41084e+0, 0.00000e+0, 3.57309e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:30.566, 10/15/2022 13:03:30.515, 4.15510e+0, 0.00000e+0, 9.66230e+1, 0.00000e+0, 3.45207e+0, 0.00000e+0, 3.84184e+2, 0.00000e+0, 7.63161e+2, 0.00000e+0, 3.45340e+0, 0.00000e+0, 7.63454e+2, 0.00000e+0, 5.02720e+2, 0.00000e+0, 3.67968e+1, 0.00000e+0, 3.84444e+1, 0.00000e+0, 3.41048e+0, 0.00000e+0, 3.57372e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:31.561, 10/15/2022 13:03:31.510, 4.15508e+0, 0.00000e+0, 9.66196e+1, 0.00000e+0, 3.45412e+0, 0.00000e+0, 4.83912e+2, 0.00000e+0, 7.64219e+2, 0.00000e+0, 3.45580e+0, 0.00000e+0, 7.64589e+2, 0.00000e+0, 5.02517e+2, 0.00000e+0, 3.68165e+1, 0.00000e+0, 3.84493e+1, 0.00000e+0, 3.41087e+0, 0.00000e+0, 3.57324e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:32.563, 10/15/2022 13:03:32.505, 4.15557e+0, 0.00000e+0, 9.66911e+1, 0.00000e+0, 3.45884e+0, 0.00000e+0, 4.97937e+2, 0.00000e+0, 7.65179e+2, 0.00000e+0, 3.46057e+0, 0.00000e+0, 7.65560e+2, 0.00000e+0, 5.02536e+2, 0.00000e+0, 3.68069e+1, 0.00000e+0, 3.84414e+1, 0.00000e+0, 3.41088e+0, 0.00000e+0, 3.57338e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:33.555, 10/15/2022 13:03:33.498, 4.15553e+0, 0.00000e+0, 9.66865e+1, 0.00000e+0, 3.46527e+0, 0.00000e+0, 3.82517e+2, 0.00000e+0, 7.66277e+2, 0.00000e+0, 3.46660e+0, 0.00000e+0, 7.66570e+2, 0.00000e+0, 5.02716e+2, 0.00000e+0, 3.68148e+1, 0.00000e+0, 3.84356e+1, 0.00000e+0, 3.41103e+0, 0.00000e+0, 3.57341e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:34.547, 10/15/2022 13:03:34.494, 4.15538e+0, 0.00000e+0, 9.66638e+1, 0.00000e+0, 3.46801e+0, 0.00000e+0, 3.57842e+2, 0.00000e+0, 7.67857e+2, 0.00000e+0, 3.46925e+0, 0.00000e+0, 7.68132e+2, 0.00000e+0, 5.02726e+2, 0.00000e+0, 3.68109e+1, 0.00000e+0, 3.84986e+1, 0.00000e+0, 3.41143e+0, 0.00000e+0, 3.57355e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:35.539, 10/15/2022 13:03:35.487, 4.15533e+0, 0.00000e+0, 9.66558e+1, 0.00000e+0, 3.47483e+0, 0.00000e+0, 3.20559e+2, 0.00000e+0, 7.68478e+2, 0.00000e+0, 3.47594e+0, 0.00000e+0, 7.68724e+2, 0.00000e+0, 5.02479e+2, 0.00000e+0, 3.68158e+1, 0.00000e+0, 3.85036e+1, 0.00000e+0, 3.41072e+0, 0.00000e+0, 3.57444e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:36.536, 10/15/2022 13:03:36.482, 4.15545e+0, 0.00000e+0, 9.66745e+1, 0.00000e+0, 3.47858e+0, 0.00000e+0, 3.61543e+2, 0.00000e+0, 7.69400e+2, 0.00000e+0, 3.47984e+0, 0.00000e+0, 7.69678e+2, 0.00000e+0, 5.02561e+2, 0.00000e+0, 3.68311e+1, 0.00000e+0, 3.84790e+1, 0.00000e+0, 3.41119e+0, 0.00000e+0, 3.57429e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:37.533, 10/15/2022 13:03:37.476, 4.15563e+0, 0.00000e+0, 9.67000e+1, 0.00000e+0, 3.48304e+0, 0.00000e+0, 4.69833e+2, 0.00000e+0, 7.70291e+2, 0.00000e+0, 3.48467e+0, 0.00000e+0, 7.70653e+2, 0.00000e+0, 5.02804e+2, 0.00000e+0, 3.68436e+1, 0.00000e+0, 3.85191e+1, 0.00000e+0, 3.41174e+0, 0.00000e+0, 3.57362e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:38.528, 10/15/2022 13:03:38.472, 4.15508e+0, 0.00000e+0, 9.66191e+1, 0.00000e+0, 3.48899e+0, 0.00000e+0, 3.73139e+2, 0.00000e+0, 7.70843e+2, 0.00000e+0, 3.49029e+0, 0.00000e+0, 7.71130e+2, 0.00000e+0, 5.02607e+2, 0.00000e+0, 3.68432e+1, 0.00000e+0, 3.85449e+1, 0.00000e+0, 3.41125e+0, 0.00000e+0, 3.57317e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:39.519, 10/15/2022 13:03:39.465, 4.15544e+0, 0.00000e+0, 9.66724e+1, 0.00000e+0, 3.49373e+0, 0.00000e+0, 3.73460e+2, 0.00000e+0, 7.71976e+2, 0.00000e+0, 3.49503e+0, 0.00000e+0, 7.72264e+2, 0.00000e+0, 5.02452e+2, 0.00000e+0, 3.68514e+1, 0.00000e+0, 3.85403e+1, 0.00000e+0, 3.41085e+0, 0.00000e+0, 3.57346e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
"10/15/2022 13:03:40.515, 10/15/2022 13:03:40.461, 4.15603e+0, 0.00000e+0, 9.67596e+1, 0.00000e+0, 3.49909e+0, 0.00000e+0, 3.44493e+2, 0.00000e+0, 7.73447e+2, 0.00000e+0, 3.50030e+0, 0.00000e+0, 7.73713e+2, 0.00000e+0, 5.02679e+2, 0.00000e+0, 3.68424e+1, 0.00000e+0, 3.85211e+1, 0.00000e+0, 3.41146e+0, 0.00000e+0, 3.57343e+0, 0.00000e+0, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled",micro_2022-10-15_f0000.txt
