UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact,HM.diagnose,LM.diagnose,best.flux,model,quality.check,HM.score,LM.score,RMSE.lim,MAE.lim,SE.lim,g.limit,g.reverse,k.ratio.lim,p.val.lim,MDF.lim,warn.nb.obs
Mar_23_100_SE1_stem,0.05039168890733879,434.69793575877395,444.81891876777246,0.0441964323537052,0.5607624543453024,0.6949861208472513,495.6601232848565,0.00078363024271468375,1.555078346660772,0.9470812961811764,5.378177332667161e-149,0.07320550828817753,434.0008585941528,452.8778431019104,0.06420547445683752,0.5076490606473025,0.6279311914557819,450.6530364349161,0.0037403924986776204,5.109441333230498,0.956800268478803,0.003401256934361099,434.058,444.68,0.0017350496584271266,0.35,1.1401754898235403,232,0.12627552101058628,1,1.452729802781352,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.07320550828817753,HM,,0,4,0.35,0.35,0.022978625750451447,2,0.5,1,0.05,0.0017,60
Mar_23_101_SE1_root,0.15404829250053031,424.06683164701747,434.6324889766466,0.05902601860128008,0.5116799376084605,0.6435858107204986,360.2579745151661,0.002408067040402976,1.5631896993565744,0.9578591128184952,3.009775827709897e-125,0.19758597803659544,423.6014738817777,450.03258341713604,0.07570816544363873,0.4948756371865545,0.6111412539958125,343.62438925040937,0.010979599105979626,5.556871603482947,0.9620008435861223,0.0028643582041972065,424.298,433.543,0.005074683226598532,0.35,2.609837087964959,181,0.1686457674322288,1,1.282623616460502,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.19758597803659544,HM,,0,4,0.35,0.35,0.02601529511865082,2,0.5,1,0.05,0.0051,60
Mar_23_102_SE1_root,0.059351727467566374,468.196042116265,472.3382662151748,0.029170592245843712,0.5249105310869118,0.6651404920237202,297.3917117360121,0.002754325466763579,4.640682898857023,0.7641588551150839,1.3232970940740353e-46,0.07161275073938586,468.0598381455126,481.10101735520067,0.035196723676887504,0.516744458014034,0.6624867158805858,298.35669277386506,0.012610713879484904,17.609592913667,0.7660370178934348,0.002698891190049776,467.61,471.696,0.00497989429235554,0.35,2.0346425251624067,144,0.08334454927383919,1,1.2065824162998406,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.07161275073938586,HM,AICc | Intercept,1,3,0.35,0.35,0.029166666666666664,2,0.5,1,0.05,0.005,60
Mar_23_103_SE1_stem,0.05859831038212275,431.6710120984342,444.37249489297506,0.070563793303005,1.0933020735467993,1.272743678544037,610.4161382618762,0.0015069800104958449,2.571712393529347,0.8930266923648768,1.6446862090644982e-89,0.15245775781832455,428.9457822208404,444.43443663051653,0.1835888721019149,0.5847471580938952,0.7327608218858207,411.53893603585135,0.007130844532056289,4.6772592186182615,0.9645416918968768,0.011853119531624544,430.335,441.799,0.0016058044020339916,0.35,0.8304302764804357,182,0.2016108380085857,1,2.601743238399525,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.05859831038212275,LM,g-fact. > 2 | Intercept,0,4,0.35,0.35,0.025943726083138538,2,0.5,1,0.05,0.0016,60
Mar_23_104_SE1_root,0.1351050825546573,439.5010099251097,469.599081792512,0.16269228036433658,0.6217313497853832,0.7762511674011306,442.08775991242493,8.831284622438394e-4,0.6536604290120368,0.9921150631919948,1.0156200855033211e-196,0.16034514933906,438.60011638765894,541.0764213923042,0.19308613338641942,0.5234953390671271,0.6683457797659644,388.1996393714071,0.003456535031065127,2.1556841883355413,0.994154844024409,0.0018842027274272514,438.828,469.018,0.001562643251942468,0.35,0.830433271032283,187,0.4648350867552474,1,1.1868180404996365,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.16034514933906,HM,,0,4,0.35,0.35,0.02559453484444957,2,0.5,1,0.05,0.0016,60
Mar_23_106_SE1_stem,0.04536287121051575,506.34635180608143,517.2920962925929,0.054186853893620796,0.5416280569940856,0.6812514008859442,428.4467798700392,6.841895422555213e-4,1.5082588998399127,0.9558494088830215,4.79029475035008e-139,0.06028912349480167,505.7840619895346,530.5948246231083,0.07201655977697397,0.5147741864992991,0.6355426026635279,402.19125632133216,0.0031606689535695945,5.242519330774676,0.9615752507401285,0.002902633862593244,505.886,516.407,0.0014433730931902268,0.35,0.8371563940503315,204,0.15481958255320225,1,1.329041171468569,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.06028912349480167,HM,,0,4,0.35,0.35,0.02450490147049017,2,0.5,1,0.05,0.0014,60
Mar_23_107_SE1_root,0.1115533121477989,506.5021178317497,544.7466063784509,0.1332560576540111,0.6089880838365656,0.7382559056708837,653.0587052178015,4.3755397419444926e-4,0.39223754612926814,0.9955733403944518,0,0.11478231778903081,506.3200567342165,1192.8482980407566,0.13711326775031946,0.6051742125202599,0.7337896767384475,651.5956556141966,0.0017766974934543456,1.5478843150039054,0.9956267383349271,1.9971977771719566e-4,505.737,544.386,0.0010173515836910032,0.35,0.8371350174371683,290,0.3807315932971746,1,1.0289458518000232,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.11478231778903081,HM,,0,4,0.35,0.35,0.02055270768301462,2,0.5,1,0.05,0.001,60
Mar_23_108_SE1_root,-0.1671257360568228,488.8287809407827,477.0594619668586,-0.049659573729637564,0.5648556660741948,0.7180295533641241,528.1948068022713,0.0022722299317094073,-1.3595930736465678,0.9576827139821031,1.1518383657810397e-165,-0.16906055704017528,488.84870123541,0,-0.05023448449768214,0.5692744016636081,0.72343276562851,533.8618287551587,0.009192449220697669,-5.437370715934167,0.9570435478891466,1.0276080179967835e-4,487.467,476.543,0.004949159302053221,0.35,3.36542832539619,240,0.14188449637039305,1,1.0115770379176947,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),-0.16906055704017528,HM,MAE | AICc | Intercept,2,2,0.35,0.35,0.022592402852876597,2,0.5,1,0.05,0.0049,60
Mar_23_109_SE1_stem,0.2059184768533866,434.94360790717934,449.4367666717016,0.07876716719849045,0.7278571516460296,0.9056791867634825,497.12291258322483,0.0032771867986398228,1.591497202542524,0.9552285890286263,2.8460089179950604e-126,0.30763402314087657,433.8511676886701,459.6786693887194,0.1176750183225881,0.6321803665188952,0.7839109720479497,445.4990753628259,0.015243656301904347,4.955126922006197,0.966458267367257,0.004556190516962135,432.593,448.887,0.004945912244983167,0.35,2.614267900919674,186,0.22504904913854412,1,1.4939602693346996,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.30763402314087657,HM,Intercept (LM),0,4,0.35,0.35,0.025663245128736824,2,0.5,1,0.05,0.0049,60
Mar_23_110_SE1_stem,0.041207881719584664,458.07484500436686,463.43203866383794,0.025755738747457055,0.6722818237271673,0.8225619802547588,520.0314826357983,0.0015096397490440682,3.663473311530569,0.7807154159800971,1.1053214161253777e-70,0.07875247498240481,457.3699448802214,464.7425937108359,0.049221849964650635,0.6193488236675174,0.7719024514123425,495.4125259067108,0.009216948651077611,11.70369395137981,0.8068940402089361,0.0066762775625850874,457.369,462.039,0.002679341293200306,0.35,1.5999495150824687,210,0.07358782499273445,1,1.911102238118115,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE) | Intercept (LM),0.07875247498240481,HM,Intercept (LM),0,4,0.35,0.35,0.024152294576982397,2,0.5,1,0.05,0.0027,60
