UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact
Mar_22_T1_32_SRS6_stem,0.1408836771721538,2007.5932095493547,2033.7643964799036,0.04891810641224106,1.1976063280761278,1.4835600992980418,615.4430983305261,0.002126550030516486,1.5094367730890024,0.9633373538285777,2.589857025647745e-121,0.17505050252800353,2006.593359551618,2079.7221271780877,0.0607816269568075,1.178617251935802,1.4195592951845373,602.7251591573091,0.009533916678097044,5.446380638965526,0.9664323765841134,8.311589122801929e-4,2007.3548185000002,2034.2688366,5.373116430066048e-4,0.1,2.8799904065154016,168,0.4891810641224105,1,1.2425179839258407
Mar_22_T1_33_SRS6_stem,0.25545667007626,1979.3539086514481,2026.0893379780464,0.09616343482839133,1.6358202976345542,2.0259981913960856,673.4071912939324,0.0030501219093534843,1.1939879700314535,0.9782413187216614,5.765449088947349e-131,0.2987517787796386,1978.0827314343874,2150.236565904006,0.11246133130900618,1.5600270864882244,1.9454246930750219,662.77067291222545,0.013176523278236416,4.410525464337239,0.9799375802729837,6.532606819678658e-4,1977.7032207,2026.2701156,5.454793548825657e-4,0.1,2.6564844582780944,157,0.9616343482839131,1,1.1694812223554545
Mar_22_T1_34_SRS6_stem,0.11518642497004242,1982.4615963891404,2006.5836283127107,0.04330705910874386,2.1040866749643516,2.541217582628548,852.7058341784306,0.0031160898342840315,2.7052578766069537,0.8840985222634877,1.948839675221004e-85,0.16854025486716337,1980.7665557963476,2025.2099975867036,0.06336669257365452,2.013637050580106,2.4418262130831594,840.4350780255514,0.01580996935520844,9.380530109954574,0.8929874351337345,0.0014257827481625137,1980.1193160999999,2008.1618233,4.7665966967235294e-4,0.1,2.6597609567717293,180,0.4330705910874386,1,1.4631954669224014
Mar_22_T1_35_SRS6_stem,0.6946646613783299,2081.918208376902,2224.221459067594,0.2615868578873016,2.5267674321046565,3.0908482903982937,897.7247908036176,0.003965913504939526,0.5709105019205231,0.9943604632070582,1.1208085739471381e-196,0.8321737472994764,2077.410140873114,2540.2547618007,0.3133680578200808,1.8041336941422585,2.363837005700607,805.9639327659395,0.013778209735990716,1.6556890650183318,0.9967014497004639,6.770480711044245e-4,2077.1571510000003,2217.4640873000003,4.872622683988406e-4,0.1,2.6555793627736812,175,2.615868578873016,1,1.1979503112311853
Mar_22_T1_36_SRS6_stem,0.32759657394407987,1992.9126099933546,2050.2871365190363,0.1239190637703707,1.8038982749955244,2.26201135421365,681.1915302966662,0.0036304501937043016,1.1082076195107011,0.9819091776735287,6.063529241220749e-132,0.357156761599218,1992.076504997425,2350.1471237450137,0.13510071544334107,1.783054129714717,2.230906719505724,679.1206568898417,0.015195611533924482,4.25460558716124,0.9824032862044181,3.773018739037517e-4,1993.9297124,2050.7398458,5.697485742191559e-4,0.1,2.643633384376883,151,1.2391906377037067,1,1.09023350671605
Mar_22_T1_37_SRS6_stem,0.12083732349452476,1980.7749725642652,2007.2626251302247,0.045747241046562116,1.8057315286511777,2.343072360753147,864.3415254795013,0.002695201714322334,2.2304381099970785,0.9144330030041503,5.477856024852712e-102,0.14375938591645726,1979.9710308731098,2069.0471614989274,0.054425198192377275,1.795691930819133,2.316520674070791,862.121237358375,0.012075647249966065,8.399901803269787,0.9163613047322889,6.109964342860988e-4,1980.841821,2009.6400262,4.5541590739765737e-4,0.1,2.6414122629064125,189,0.4574724104656211,1,1.1896935628748109
Mar_22_T1_38_SRS6_stem,0.4200840167206657,1991.3900789688275,2081.7194268854278,0.15903054210669026,2.3289298583017426,2.8929552233881726,859.6815331816988,0.0036286794952664955,0.8637985143051469,0.9874006834428989,1.2640518455320528e-163,0.48793629257185844,1989.0791707243502,2328.1013187794188,0.18471727090923612,2.2405453942896463,2.6939657969876993,837.263323758192,0.014727065991105051,3.0182354162426224,0.9890743390478636,5.448531075888053e-4,1989.0485865,2077.9724416,4.6424084935102e-4,0.1,2.6415304328073037,172,1.5903054210669028,1,1.1615207271651828
Mar_22_T1_39_SRS6_stem,0.20315399364714073,1981.3419127710445,2024.033284961291,0.07569392232313221,1.5811699399315282,1.9769810204831721,493.53248442162726,0.002999080598399729,1.4762597301477853,0.975545130977585,6.286303423321788e-94,0.2148213269769986,1980.9479239686575,2381.4302823299386,0.0800410986051909,1.5639291615157573,1.9687808394977775,494.71426127425934,0.012405030783858826,5.774580651942003,0.9757475795177525,1.998617340666593e-4,1981.1124720999999,2023.4089066999998,4.7502438701875694e-4,0.1,2.6838877866559767,116,0.7569392232313221,1,1.057430981889152
Mar_22_T1_52_FLM30_stem,19.902471200404364,2559.47148803566,5572.530019096525,7.532646327652163,46.2034574053669,52.6836037067868,1373.5387970206868,0.10728918737990051,0.5390747023300337,0.996351673530254,1.853378172292239e-154,23.629043677446237,2469.599741170809,12681.889049193811,8.943071807044328,28.62306767083149,34.706655794318415,1269.6588517477815,0.3194572813309428,1.3519687283656876,0.9984166815119903,8.757166524863774e-4,2512.0446376,5562.737623800001,6.588932441235312e-4,0.1,2.6421619089353596,127,75.32646327652162,1,1.1872416967479977
Mar_22_T1_53_FLM30_stem,0.4622192184727328,1967.526780280403,2056.043749513155,0.17493472180385788,3.211499685433481,3.8369192305369753,956.8241103091852,0.005310996294491101,1.1490210883138359,0.977919313768151,6.537281426920792e-143,0.4640215279152249,1967.4644470091062,10987.293150307274,0.17561683645492884,3.2314902092209903,3.856397974088819,960.6627280623578,0.02140061664174813,4.611987882953988,0.9776972768278066,1.9470085545051784e-5,1973.7083082,2055.7508644000004,5.211515345409264e-4,0.1,2.642238280122496,172,1.7493472180385787,1,1.0038992524985164
Mar_22_T1_54_FLM30_stem,0.1013861283311173,1953.9393091200711,1971.6496370981183,0.03841719734934311,1.8187056888822106,2.324460478660183,522.0514222510348,0.004329063857777096,4.269877870904382,0.8289150365661487,5.749305787297619e-45,0.14800363212338,1952.7122336147622,1985.27249861174,0.05608148607010533,1.7621303752336301,2.2620543506862285,517.9952944146364,0.02208418447653544,14.921380076757467,0.8379781527535073,0.0017223903452662534,1953.855256,1971.0550655000002,5.712298381051735e-4,0.1,2.6390818520459014,114,0.3841719734934311,1,1.4598015977098409
Mar_22_T1_55_FLM30_stem,9.061296319866198,3288.510167689547,4708.582096290729,3.4301254314038228,59.93859060824413,72.70801700087604,736.6899439077769,0.19931579996698376,2.199638914026011,0.9704057857870194,2.524669531407129e-49,9.150556919895402,3286.2394010460225,71855.34532131522,3.463914752862307,60.185320928710844,72.82715518333688,739.1774770925706,0.7936445153656849,8.673182652305242,0.9703094519723969,5.051713459542667e-5,3201.3620002000002,4769.752598800001,6.365495781475543e-4,0.1,2.64168074931235,64,34.301254314038225,1,1.0098507538963832
