UniqueID,LM.flux,LM.C0,LM.Ct,LM.slope,LM.MAE,LM.RMSE,LM.AICc,LM.SE,LM.se.rel,LM.r2,LM.p.val,HM.flux,HM.C0,HM.Ci,HM.slope,HM.MAE,HM.RMSE,HM.AICc,HM.SE,HM.se.rel,HM.r2,HM.k,C0,Ct,MDF,prec,flux.term,nb.obs,k.max,k.mult,g.fact
Mar_23_10_BL60_stem,0.3432882752021128,2096.339940003079,2105.19643099297,0.029719768422453174,1.5600910590127768,1.92859225651438,1255.669587344958,0.01491587542710452,4.344999962006486,0.6379821526286835,3.745099558650844e-68,0.34411006343562556,2096.3361786829914,3395.446584650948,0.02979091374769889,1.5601866093534862,1.9290665094042445,1257.871931763422,0.05989893291448809,17.406911125019654,0.6378056294247545,2.293177978626222e-5,2098.9300000000003,2107.54,0.034768413228648036,0.9,11.550839505961958,301,0.033021964913836854,1,1.0023938721269432
Mar_23_113_BL60_stem,-0.06229946922125713,2007.4096461456413,2005.6866265527576,-0.005367662283127007,1.4982238959630263,1.8788778954096017,1334.2243974750347,0.013072091074208609,-20.98266845225111,0.06298921353758813,2.851362400727544e-6,-0.06222181985936976,2007.4094118980638,161.8240748553614,-0.005360972088871395,1.4981761252971721,1.8789054717804217,1336.2842999783459,0.03462182613503796,-55.64258038946507,0.06296218470219739,2.904754378609021e-6,2007.9199999999998,2000.7,0.03244037013783537,0.9,11.60644353820332,324,0.005964069203474451,1,0.9987536111806733
Mar_23_114_BL60_stem,-0.14443496200340827,1998.5995884822703,1995.7130591053178,-0.012441936969622456,1.305494954965035,1.627422796868918,898.0824849990056,0.018480177028469297,-12.794808661377441,0.20500795935091742,1.896158024986787e-13,-0.1444614317499883,1998.5998969780733,1124.1458264090015,-0.012444217130284268,1.3055524384007862,1.6274927795393366,900.1729342329727,0.0737878210695993,-51.07786914177893,0.2049407426321349,1.4230841331879098e-5,1995.2,1992.28,0.04484054919025789,0.9,11.608719957033433,234,0.013824374410691618,1,1.0001832641225703
Mar_23_115_BL60_stem,-0.013970486132006096,1995.6103408005822,1995.2612980781034,-0.0012035955947542582,1.110540970549671,1.3829377551153257,1027.5681115308214,0.011193536626691444,-80.12274247957114,0.0019063469659743593,0.21300317777025177,-0.013959472432544532,1995.6103159773356,1169.6545185653506,-0.0012026467344190752,1.1105510942110237,1.3829389924410251,1029.6244797357608,0.0207306871376115,-148.50623644831188,0.0019045744981712742,1.456066702585535e-6,1991.01,1994.09,0.03589884281429423,0.9,11.607292509955133,293,0.0013373284386158425,1,0.9992116452242609
Mar_23_117_BL60_stem,-0.6444068866771901,2231.4658893498386,2219.5837476801257,-0.055009915137559796,2.54760071244921,5.065783291977816,1332.1831753500408,0.06453300966110971,-10.014326506326885,0.3126692437235089,1.504953089808258e-19,-0.6456105291478391,2231.4664671573173,0,-0.05511266430355301,2.547298207058969,5.066702184857431,1334.3378990118154,0.07240691645729441,-11.215262637191884,0.3124199208355224,2.469795765013734e-5,2230.73,2184.9599999999996,0.048584973884851265,0.9,11.714377036680803,218,0.06112212793062199,1,1.0018678299309547
Mar_23_119_BL60_stem,-3.6780773707998375,2215.7197496489966,2143.4908055718734,-0.31403888729184076,11.029499573718818,17.006129990308878,1979.2710167254193,0.19721783508179797,-5.361981687701986,0.6002186508935073,6.645217273327312e-48,-3.724167585336868,2215.773402610548,0,-0.3179741279703433,11.045587508345012,17.05753465648966,1982.7423888136698,0.7588042469221373,-20.37513698120811,0.5978005946735431,1.4350480405429415e-4,2205.75,2078.91,0.04563183782149754,0.9,11.712171707517701,232,0.3489320969909342,1,1.0125310617179888
Mar_23_11_BL60_stem,0.11451331336841385,2164.1361486197175,2166.1720252833543,0.009931105676276489,1.539790092223251,2.00655816909282,881.8770322095645,0.027236476882844328,23.784550531010094,0.07489349394236489,3.9090185142159775e-5,0.11476676628348402,2164.135287705049,2476.541297149445,0.00995308624438235,1.5399196045572823,2.006578756457751,883.961073044883,0.10832246812616042,94.38487432728947,0.07487473806280531,3.185945834423475e-5,2164.18,2168.8399999999997,0.05037715839068485,0.9,11.53077180942342,207,0.011034561862529432,1,1.0022133052272688
Mar_23_120_BL60_stem,0.20247827568393023,2093.4301470182427,2098.046686426811,0.017290409769918844,1.5757117901138709,1.9999244459623216,1146.5961110213027,0.01845988316746471,9.116969761378597,0.30725314269548565,2.283719747398235e-23,0.9181996671784072,2091.472352724461,2097.3472711170202,0.0784086512120459,1.495390154362389,1.8692315445549685,1112.1625514671314,0.21330789951286555,23.231101811259926,0.39483529729236855,0.0133463387868251,2091.1,2097.6400000000003,0.03932609855337488,0.9,11.710438235893852,270,0.019211566411020935,1,4.534805840660764
Mar_23_121_BL60_stem,0.4645529651037142,2080.2872633593315,2090.6465002179443,0.03969056267667778,1.89619484554988,2.3239740196194556,1200.542985578558,0.022158171816772425,4.769783745073177,0.6251127387782777,5.717178019304239e-58,0.46577382516290605,2080.2824852046692,3503.8181810631704,0.039794870745593,1.896391678934208,2.32449382822186,1202.7232038066668,0.08818649565351809,18.93333006050191,0.6249465013252145,2.7954951085082303e-5,2082.6,2088.6200000000003,0.04020584543530684,0.9,11.70436833783377,264,0.04410062519630865,1,1.0026280320025927
Mar_23_122_BL60_stem,-0.04124113919776471,1993.3578135117584,1992.5121712266955,-0.0035531188448021905,1.2575449615798486,1.5943221882984635,911.0875599420463,0.0174188607135114,-42.23661385778478,0.01890595426812003,0.018703838627043626,-0.07170740292592925,1993.4850903852262,1991.920229086806,-0.0061779312987976925,1.2551648987681139,1.5895524430582697,911.7179059467238,0.0968542773395622,-135.06872845417178,0.024767465497648744,0.0039479098275579895,1994.34,1987.94,0.04370846227757198,0.9,11.607024982599672,240,0.0039479098275579895,1,1.7387347760222838
